funcion,nombre_funcion,corrida,semilla,metodo,nombre_metodo,dimension,limites,optimo_conocido,mejor_solucion,mejor_valor,distancia_al_optimo,iteraciones,evaluaciones,best_values_history,parametros
rosenbrock,Rosenbrock,1,1733,pso,PSO,2,"[-2.048, 2.048]","[1.0, 1.0]","[1.0000290919820438, 1.0000554849861305]",1.5752485446310137e-09,6.264923866369066e-05,120,4840,"[0.11525459618776251, 0.11525459618776251, 0.11525459618776251, 0.11525459618776251, 0.11525459618776251, 0.07894122562810493, 0.07894122562810493, 0.07894122562810493, 0.07894122562810493, 0.07894122562810493, 0.07894122562810493, 0.04673541295904149, 0.04673541295904149, 0.04673541295904149, 0.030869493062501488, 0.030869493062501488, 0.018530904939615463, 0.018530904939615463, 0.018530904939615463, 0.018530904939615463, 0.018530904939615463, 0.018530904939615463, 0.018530904939615463, 0.018530904939615463, 0.0048272183276239205, 0.0048272183276239205, 0.0048272183276239205, 0.0048272183276239205, 0.0006288636536721567, 0.0006288636536721567, 0.0006288636536721567, 0.0006288636536721567, 0.0006288636536721567, 0.0006288636536721567, 0.0006288636536721567, 0.0006288636536721567, 0.0006288636536721567, 0.0006288636536721567, 0.0006288636536721567, 0.0006288636536721567, 0.0006288636536721567, 0.0006288636536721567, 0.0005281863164178805, 0.0005281863164178805, 0.0005281863164178805, 0.0005281863164178805, 0.00012973989136205407, 0.00012973989136205407, 0.00012973989136205407, 0.00012973989136205407, 0.00012973989136205407, 0.00012973989136205407, 0.00012973989136205407, 6.886726721529347e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 1.4619301371483204e-05, 5.040060945063527e-06, 5.040060945063527e-06, 5.040060945063527e-06, 5.040060945063527e-06, 5.040060945063527e-06, 5.040060945063527e-06, 5.040060945063527e-06, 5.040060945063527e-06, 2.7883820848249835e-06, 2.7883820848249835e-06, 2.7883820848249835e-06, 2.7883820848249835e-06, 1.0855841925006529e-06, 1.0855841925006529e-06, 1.0855841925006529e-06, 1.0855841925006529e-06, 1.0855841925006529e-06, 1.0855841925006529e-06, 1.0855841925006529e-06, 1.0855841925006529e-06, 1.0855841925006529e-06, 1.0855841925006529e-06, 1.0855841925006529e-06, 1.0855841925006529e-06, 1.0855841925006529e-06, 1.0855841925006529e-06, 8.698679404223278e-07, 8.698679404223278e-07, 8.698679404223278e-07, 8.698679404223278e-07, 7.783196272861046e-07, 7.783196272861046e-07, 5.916755588051457e-07, 5.916755588051457e-07, 8.34818781259239e-08, 8.34818781259239e-08, 8.34818781259239e-08, 8.34818781259239e-08, 8.34818781259239e-08, 8.34818781259239e-08, 1.5752485446310137e-09, 1.5752485446310137e-09, 1.5752485446310137e-09, 1.5752485446310137e-09]","{""cognitive_weight"": 1.5, ""inertia_weight"": 0.7, ""max_iterations"": 120, ""social_weight"": 1.5, ""swarm_size"": 40}"
rosenbrock,Rosenbrock,2,1734,pso,PSO,2,"[-2.048, 2.048]","[1.0, 1.0]","[0.9999514794538822, 0.9999043761744708]",2.5544411233895183e-09,0.00010722947078302598,120,4840,"[0.10593403005800392, 0.10593403005800392, 0.10593403005800392, 0.10593403005800392, 0.10593403005800392, 0.10593403005800392, 0.10593403005800392, 0.10593403005800392, 0.10593403005800392, 0.034083985350925584, 0.02159946502616102, 0.00817842056847871, 0.00817842056847871, 0.002392902139981109, 0.002392902139981109, 0.002392902139981109, 0.002392902139981109, 0.002392902139981109, 0.002392902139981109, 0.002392902139981109, 0.00061398511570072, 0.00061398511570072, 0.00061398511570072, 0.00061398511570072, 0.00061398511570072, 0.00061398511570072, 0.00061398511570072, 0.00061398511570072, 0.00061398511570072, 0.00061398511570072, 0.00061398511570072, 0.00061398511570072, 0.00024876292818375027, 0.00024876292818375027, 0.00024876292818375027, 0.00024876292818375027, 0.00024876292818375027, 0.00024876292818375027, 0.00024876292818375027, 0.00024876292818375027, 0.00024876292818375027, 0.00024876292818375027, 0.00024876292818375027, 0.00022125085827416857, 3.950763667119388e-05, 3.950763667119388e-05, 3.950763667119388e-05, 3.950763667119388e-05, 3.950763667119388e-05, 3.950763667119388e-05, 3.950763667119388e-05, 3.950763667119388e-05, 3.950763667119388e-05, 1.2452999231904148e-05, 1.2452999231904148e-05, 1.2452999231904148e-05, 1.2452999231904148e-05, 1.2452999231904148e-05, 1.2452999231904148e-05, 1.2452999231904148e-05, 1.2452999231904148e-05, 1.2251365804898832e-05, 1.2251365804898832e-05, 1.2251365804898832e-05, 1.2251365804898832e-05, 1.2251365804898832e-05, 1.2251365804898832e-05, 1.2251365804898832e-05, 7.851785777910118e-06, 7.851785777910118e-06, 7.851785777910118e-06, 7.851785777910118e-06, 7.851785777910118e-06, 7.851785777910118e-06, 7.851785777910118e-06, 7.851785777910118e-06, 1.300345961860574e-06, 1.300345961860574e-06, 1.300345961860574e-06, 1.300345961860574e-06, 1.300345961860574e-06, 6.045435744704604e-07, 6.045435744704604e-07, 6.045435744704604e-07, 6.045435744704604e-07, 6.045435744704604e-07, 6.045435744704604e-07, 6.045435744704604e-07, 6.045435744704604e-07, 6.045435744704604e-07, 6.045435744704604e-07, 6.045435744704604e-07, 6.045435744704604e-07, 6.045435744704604e-07, 6.045435744704604e-07, 6.045435744704604e-07, 3.7171150978161755e-07, 3.7171150978161755e-07, 3.7171150978161755e-07, 3.7171150978161755e-07, 3.7171150978161755e-07, 3.7171150978161755e-07, 3.7171150978161755e-07, 3.7171150978161755e-07, 3.7171150978161755e-07, 5.239641207499564e-08, 5.239641207499564e-08, 5.239641207499564e-08, 3.5809565408904966e-09, 3.5809565408904966e-09, 3.5809565408904966e-09, 3.5809565408904966e-09, 3.5809565408904966e-09, 3.5809565408904966e-09, 3.5809565408904966e-09, 3.5809565408904966e-09, 2.5544411233895183e-09, 2.5544411233895183e-09, 2.5544411233895183e-09, 2.5544411233895183e-09, 2.5544411233895183e-09]","{""cognitive_weight"": 1.5, ""inertia_weight"": 0.7, ""max_iterations"": 120, ""social_weight"": 1.5, ""swarm_size"": 40}"
rosenbrock,Rosenbrock,3,1735,pso,PSO,2,"[-2.048, 2.048]","[1.0, 1.0]","[1.0026206630713055, 1.0052365548561912]",6.88142194100427e-06,0.005855713594021166,120,4840,"[1.383673397819647, 1.383673397819647, 1.383673397819647, 1.383673397819647, 0.16119237407655124, 0.03810126567456917, 0.03810126567456917, 0.03810126567456917, 0.03810126567456917, 0.033301783256553606, 0.02057631930953766, 0.02057631930953766, 0.02057631930953766, 0.02057631930953766, 0.02057631930953766, 0.02057631930953766, 0.004773058952270747, 0.004773058952270747, 0.0022994098705386022, 0.0022994098705386022, 0.0022994098705386022, 0.0022994098705386022, 0.0022994098705386022, 0.0022994098705386022, 0.0022994098705386022, 0.0022994098705386022, 0.0009248645520759383, 0.0009248645520759383, 0.0009248645520759383, 0.0009248645520759383, 0.0009248645520759383, 0.0008476998386685037, 0.0008476998386685037, 0.0008476998386685037, 0.0008476998386685037, 0.0008476998386685037, 0.0008476998386685037, 0.0008476998386685037, 0.0008476998386685037, 0.0008476998386685037, 0.0008476998386685037, 0.0008476998386685037, 0.0008476998386685037, 0.0008476998386685037, 0.0008476998386685037, 0.0008476998386685037, 0.0008476998386685037, 0.0008476998386685037, 0.0008476998386685037, 0.000846742885342953, 0.000846742885342953, 0.000846742885342953, 0.000846742885342953, 0.000846742885342953, 0.000846742885342953, 0.000846742885342953, 0.000846742885342953, 0.0005790516497800544, 0.0005790516497800544, 0.0005790516497800544, 0.0005790516497800544, 0.0005790516497800544, 0.0005790516497800544, 0.0005790516497800544, 0.0005790516497800544, 0.0005790516497800544, 0.00045976998469705757, 0.00042424115894372575, 0.00042424115894372575, 0.0003744928023266752, 0.0003744928023266752, 0.0003744928023266752, 0.00020619291393995663, 0.00020619291393995663, 0.00020619291393995663, 0.00020619291393995663, 0.00018344263157471806, 0.00018344263157471806, 0.00018344263157471806, 0.00018344263157471806, 0.00012465921141065943, 0.00012465921141065943, 0.00012465921141065943, 0.00012465921141065943, 0.00010959544956806356, 0.00010959544956806356, 0.00010959544956806356, 0.00010150061176043685, 9.588075173540642e-05, 7.660833804038099e-05, 7.660833804038099e-05, 6.105027137724454e-05, 6.105027137724454e-05, 1.4745012300326766e-05, 1.4745012300326766e-05, 1.4745012300326766e-05, 1.4745012300326766e-05, 1.2896208588030413e-05, 1.2896208588030413e-05, 1.2896208588030413e-05, 1.2896208588030413e-05, 1.2896208588030413e-05, 1.2896208588030413e-05, 1.2896208588030413e-05, 1.2896208588030413e-05, 1.2896208588030413e-05, 1.2896208588030413e-05, 1.2896208588030413e-05, 1.2896208588030413e-05, 1.2896208588030413e-05, 1.2896208588030413e-05, 6.88142194100427e-06, 6.88142194100427e-06, 6.88142194100427e-06, 6.88142194100427e-06, 6.88142194100427e-06, 6.88142194100427e-06, 6.88142194100427e-06, 6.88142194100427e-06, 6.88142194100427e-06, 6.88142194100427e-06]","{""cognitive_weight"": 1.5, ""inertia_weight"": 0.7, ""max_iterations"": 120, ""social_weight"": 1.5, ""swarm_size"": 40}"
rosenbrock,Rosenbrock,4,1736,pso,PSO,2,"[-2.048, 2.048]","[1.0, 1.0]","[1.0003772121152164, 1.0007627809771655]",1.4903671148340834e-07,0.0008509546397967408,120,4840,"[1.1264407607805276, 1.1264407607805276, 0.7022247297150845, 0.32843545369012106, 0.1874788054826824, 0.1874788054826824, 0.18374355764086647, 0.18374355764086647, 0.18374355764086647, 0.006598268360914807, 0.006598268360914807, 0.006598268360914807, 0.006598268360914807, 0.006598268360914807, 0.0033379965549127748, 0.0033379965549127748, 0.0033379965549127748, 0.0033379965549127748, 0.0033379965549127748, 0.0033379965549127748, 0.002355405406697756, 0.002355405406697756, 0.002355405406697756, 0.002355405406697756, 0.002355405406697756, 0.002355405406697756, 0.002355405406697756, 0.002355405406697756, 0.002355405406697756, 0.002355405406697756, 0.002355405406697756, 0.002355405406697756, 0.0009562585639124547, 0.0009562585639124547, 0.0009562585639124547, 0.0009562585639124547, 0.0009562585639124547, 0.00013545103734895406, 0.00013545103734895406, 0.00013545103734895406, 0.00013545103734895406, 0.00013545103734895406, 0.00013545103734895406, 0.00013545103734895406, 8.994320318180992e-05, 8.994320318180992e-05, 8.994320318180992e-05, 8.994320318180992e-05, 8.994320318180992e-05, 8.994320318180992e-05, 8.994320318180992e-05, 8.994320318180992e-05, 8.994320318180992e-05, 8.994320318180992e-05, 8.994320318180992e-05, 8.994320318180992e-05, 8.994320318180992e-05, 8.994320318180992e-05, 8.994320318180992e-05, 5.0264393863845474e-05, 1.5740493576086972e-05, 7.0938157652685375e-06, 7.0938157652685375e-06, 7.0938157652685375e-06, 7.0938157652685375e-06, 7.0938157652685375e-06, 7.0938157652685375e-06, 7.0938157652685375e-06, 7.0938157652685375e-06, 7.0938157652685375e-06, 6.713736480422887e-06, 6.713736480422887e-06, 6.713736480422887e-06, 6.713736480422887e-06, 6.713736480422887e-06, 6.713736480422887e-06, 6.713736480422887e-06, 6.713736480422887e-06, 6.713736480422887e-06, 6.713736480422887e-06, 6.713736480422887e-06, 6.713736480422887e-06, 6.713736480422887e-06, 6.713736480422887e-06, 6.713736480422887e-06, 5.818119967165813e-06, 5.818119967165813e-06, 5.132982659594017e-06, 5.132982659594017e-06, 4.201311975546368e-06, 4.201311975546368e-06, 4.201311975546368e-06, 4.059761013505632e-06, 3.656513675439246e-06, 6.65802944971054e-07, 6.65802944971054e-07, 6.65802944971054e-07, 6.65802944971054e-07, 6.65802944971054e-07, 6.65802944971054e-07, 6.65802944971054e-07, 6.65802944971054e-07, 6.65802944971054e-07, 6.65802944971054e-07, 6.65802944971054e-07, 6.65802944971054e-07, 6.65802944971054e-07, 6.65802944971054e-07, 6.65802944971054e-07, 6.65802944971054e-07, 6.65802944971054e-07, 6.65802944971054e-07, 6.65802944971054e-07, 6.65802944971054e-07, 1.4903671148340834e-07, 1.4903671148340834e-07, 1.4903671148340834e-07, 1.4903671148340834e-07, 1.4903671148340834e-07, 1.4903671148340834e-07, 1.4903671148340834e-07]","{""cognitive_weight"": 1.5, ""inertia_weight"": 0.7, ""max_iterations"": 120, ""social_weight"": 1.5, ""swarm_size"": 40}"
rosenbrock,Rosenbrock,5,1737,pso,PSO,2,"[-2.048, 2.048]","[1.0, 1.0]","[1.0002564626927193, 1.0005061858363642]",7.040435376386144e-08,0.0005674479832482822,120,4840,"[6.046190597678229, 5.841578486468073, 0.1884275397043124, 0.1884275397043124, 0.1884275397043124, 0.1884275397043124, 0.1884275397043124, 0.1884275397043124, 0.1884275397043124, 0.18581574783701535, 0.18581574783701535, 0.04935346488070328, 0.04935346488070328, 0.04242825280329551, 0.04242825280329551, 0.0023710234192171786, 0.0023710234192171786, 0.0023710234192171786, 0.0023710234192171786, 0.0023710234192171786, 0.0023710234192171786, 0.0023710234192171786, 0.0023710234192171786, 0.0023710234192171786, 0.0023710234192171786, 0.0023710234192171786, 0.0011521124637049966, 0.0011521124637049966, 0.00041629562929569684, 0.00041629562929569684, 0.00041629562929569684, 0.00041629562929569684, 0.00041629562929569684, 0.00041629562929569684, 0.00041629562929569684, 0.00041629562929569684, 0.00041629562929569684, 0.00041629562929569684, 0.00041629562929569684, 0.00041629562929569684, 0.00016842739831271803, 0.00016842739831271803, 0.00016842739831271803, 0.00016842739831271803, 0.00016842739831271803, 0.00016842739831271803, 0.00016842739831271803, 0.00016842739831271803, 0.00016842739831271803, 0.00016842739831271803, 0.00016842739831271803, 0.00016842739831271803, 0.00016842739831271803, 0.00016842739831271803, 0.00016348234584991566, 0.00016348234584991566, 0.00016348234584991566, 0.00016348234584991566, 0.00016348234584991566, 0.00016348234584991566, 0.00016107043504334868, 0.0001600053099283729, 0.0001600053099283729, 2.9136147562247716e-05, 2.9136147562247716e-05, 2.9136147562247716e-05, 2.9136147562247716e-05, 2.9136147562247716e-05, 2.9136147562247716e-05, 2.9136147562247716e-05, 2.9136147562247716e-05, 2.9136147562247716e-05, 2.9136147562247716e-05, 2.9136147562247716e-05, 2.9136147562247716e-05, 2.9136147562247716e-05, 2.9136147562247716e-05, 2.9136147562247716e-05, 2.9136147562247716e-05, 1.043552511714901e-05, 1.043552511714901e-05, 1.0340935983835262e-05, 1.0340935983835262e-05, 1.0340935983835262e-05, 1.0340935983835262e-05, 1.0340935983835262e-05, 1.0340935983835262e-05, 1.0340935983835262e-05, 1.0340935983835262e-05, 1.0340935983835262e-05, 9.642759014709064e-06, 9.642759014709064e-06, 9.642759014709064e-06, 9.642759014709064e-06, 9.642759014709064e-06, 8.96103591155124e-06, 8.96103591155124e-06, 8.96103591155124e-06, 1.7025042312294447e-06, 1.7025042312294447e-06, 1.7025042312294447e-06, 1.7025042312294447e-06, 1.7025042312294447e-06, 1.7025042312294447e-06, 3.099522691022314e-07, 3.099522691022314e-07, 3.099522691022314e-07, 3.099522691022314e-07, 3.099522691022314e-07, 3.099522691022314e-07, 3.099522691022314e-07, 3.099522691022314e-07, 3.099522691022314e-07, 3.099522691022314e-07, 3.099522691022314e-07, 3.099522691022314e-07, 3.099522691022314e-07, 3.099522691022314e-07, 1.9320236021245386e-07, 7.040435376386144e-08, 7.040435376386144e-08]","{""cognitive_weight"": 1.5, ""inertia_weight"": 0.7, ""max_iterations"": 120, ""social_weight"": 1.5, ""swarm_size"": 40}"
rosenbrock,Rosenbrock,6,1738,pso,PSO,2,"[-2.048, 2.048]","[1.0, 1.0]","[1.0001231981186072, 1.0002463151429157]",1.517870325958856e-08,0.0002754068373478477,120,4840,"[2.112133276572377, 0.6422217966822714, 0.6422217966822714, 0.6422217966822714, 0.6422217966822714, 0.05925192968924693, 0.05925192968924693, 0.02006140282307278, 0.02006140282307278, 0.02006140282307278, 0.02006140282307278, 0.02006140282307278, 0.00783194151006502, 0.00783194151006502, 0.00783194151006502, 0.00783194151006502, 0.00783194151006502, 0.00783194151006502, 0.00783194151006502, 0.0014280765289248877, 0.0014280765289248877, 0.0014280765289248877, 0.0014280765289248877, 0.0014280765289248877, 0.0014280765289248877, 0.0004664746712510293, 0.0004664746712510293, 0.0004664746712510293, 0.0004664746712510293, 0.0004664746712510293, 0.0004664746712510293, 0.0004664746712510293, 0.0004664746712510293, 0.0004664746712510293, 2.6067043674098415e-05, 2.6067043674098415e-05, 2.6067043674098415e-05, 2.6067043674098415e-05, 2.6067043674098415e-05, 2.6067043674098415e-05, 2.6067043674098415e-05, 6.601633223642882e-06, 6.601633223642882e-06, 6.601633223642882e-06, 6.601633223642882e-06, 6.601633223642882e-06, 6.601633223642882e-06, 6.601633223642882e-06, 6.601633223642882e-06, 6.601633223642882e-06, 6.601633223642882e-06, 6.601633223642882e-06, 6.601633223642882e-06, 6.601633223642882e-06, 6.601633223642882e-06, 5.693663141274439e-07, 5.693663141274439e-07, 5.693663141274439e-07, 3.3300966228254e-07, 3.3300966228254e-07, 3.3300966228254e-07, 3.3300966228254e-07, 3.3300966228254e-07, 3.3300966228254e-07, 3.3300966228254e-07, 3.3300966228254e-07, 3.3300966228254e-07, 3.3300966228254e-07, 3.3300966228254e-07, 3.3300966228254e-07, 3.3300966228254e-07, 3.3300966228254e-07, 3.3300966228254e-07, 3.3300966228254e-07, 3.3300966228254e-07, 1.1162055058668377e-07, 1.1162055058668377e-07, 1.1162055058668377e-07, 1.1162055058668377e-07, 1.1162055058668377e-07, 1.1162055058668377e-07, 1.1162055058668377e-07, 1.1162055058668377e-07, 2.5998250920051018e-08, 2.5998250920051018e-08, 2.5998250920051018e-08, 2.5998250920051018e-08, 2.5998250920051018e-08, 2.5998250920051018e-08, 2.5998250920051018e-08, 2.5998250920051018e-08, 2.5998250920051018e-08, 2.5998250920051018e-08, 2.5998250920051018e-08, 2.5998250920051018e-08, 2.5998250920051018e-08, 2.5998250920051018e-08, 2.5998250920051018e-08, 2.4937995922631203e-08, 2.4937995922631203e-08, 2.4937995922631203e-08, 2.4937995922631203e-08, 2.259095306123964e-08, 2.259095306123964e-08, 2.259095306123964e-08, 2.259095306123964e-08, 2.259095306123964e-08, 2.259095306123964e-08, 2.259095306123964e-08, 2.259095306123964e-08, 2.230616876659127e-08, 1.797563871178927e-08, 1.769195707336282e-08, 1.769195707336282e-08, 1.7609537708622296e-08, 1.7609537708622296e-08, 1.646609199172431e-08, 1.646609199172431e-08, 1.6191096293916333e-08, 1.517870325958856e-08, 1.517870325958856e-08]","{""cognitive_weight"": 1.5, ""inertia_weight"": 0.7, ""max_iterations"": 120, ""social_weight"": 1.5, ""swarm_size"": 40}"
rosenbrock,Rosenbrock,7,1739,pso,PSO,2,"[-2.048, 2.048]","[1.0, 1.0]","[1.0000139898794262, 1.0000294184235012]",4.0263601318493087e-10,3.257545652264996e-05,120,4840,"[0.4708345503291901, 0.4708345503291901, 0.2741402224333179, 0.2741402224333179, 0.2741402224333179, 0.2741402224333179, 0.07159471481662479, 0.07159471481662479, 0.07159471481662479, 0.07159471481662479, 0.07159471481662479, 0.061334304751551966, 0.042229822279199636, 0.029960864414506197, 0.015289255302579553, 0.015289255302579553, 0.015289255302579553, 0.010057968571023198, 0.010057968571023198, 0.010057968571023198, 0.010057968571023198, 0.010057968571023198, 0.010057968571023198, 0.010057968571023198, 0.010057968571023198, 0.007392696877846014, 0.007392696877846014, 0.004274928397074276, 0.00409226229514889, 0.00409226229514889, 0.0006738343717662902, 0.0006738343717662902, 0.00012198734183283075, 0.00012198734183283075, 0.00012198734183283075, 0.00012198734183283075, 0.00012198734183283075, 0.00012198734183283075, 6.970509814119023e-05, 6.970509814119023e-05, 6.970509814119023e-05, 6.970509814119023e-05, 6.970509814119023e-05, 6.316674613219424e-05, 6.316674613219424e-05, 6.316674613219424e-05, 6.0669483342614045e-05, 6.0669483342614045e-05, 6.0669483342614045e-05, 5.8285907142528224e-05, 5.8285907142528224e-05, 5.8285907142528224e-05, 5.8285907142528224e-05, 4.139111016309635e-05, 2.531276809426806e-05, 2.531276809426806e-05, 2.531276809426806e-05, 2.531276809426806e-05, 2.531276809426806e-05, 2.531276809426806e-05, 2.531276809426806e-05, 2.531276809426806e-05, 2.531276809426806e-05, 2.531276809426806e-05, 2.531276809426806e-05, 2.531276809426806e-05, 2.531276809426806e-05, 2.531276809426806e-05, 2.531276809426806e-05, 3.96674784020011e-06, 3.96674784020011e-06, 3.96674784020011e-06, 3.96674784020011e-06, 3.96674784020011e-06, 1.8341845904593323e-07, 1.8341845904593323e-07, 1.8341845904593323e-07, 1.8341845904593323e-07, 1.8341845904593323e-07, 1.8341845904593323e-07, 1.8341845904593323e-07, 1.8341845904593323e-07, 1.7127903274090424e-07, 1.7127903274090424e-07, 4.465273499360156e-08, 4.465273499360156e-08, 1.619889316800851e-08, 1.619889316800851e-08, 1.3506217596511229e-08, 1.3506217596511229e-08, 1.3506217596511229e-08, 1.6893664514700282e-09, 1.6893664514700282e-09, 1.6893664514700282e-09, 1.6893664514700282e-09, 1.6893664514700282e-09, 1.6893664514700282e-09, 1.6893664514700282e-09, 1.6893664514700282e-09, 1.6893664514700282e-09, 1.6893664514700282e-09, 1.6893664514700282e-09, 4.0263601318493087e-10, 4.0263601318493087e-10, 4.0263601318493087e-10, 4.0263601318493087e-10, 4.0263601318493087e-10, 4.0263601318493087e-10, 4.0263601318493087e-10, 4.0263601318493087e-10, 4.0263601318493087e-10, 4.0263601318493087e-10, 4.0263601318493087e-10, 4.0263601318493087e-10, 4.0263601318493087e-10, 4.0263601318493087e-10, 4.0263601318493087e-10, 4.0263601318493087e-10, 4.0263601318493087e-10, 4.0263601318493087e-10, 4.0263601318493087e-10]","{""cognitive_weight"": 1.5, ""inertia_weight"": 0.7, ""max_iterations"": 120, ""social_weight"": 1.5, ""swarm_size"": 40}"
rosenbrock,Rosenbrock,8,1740,pso,PSO,2,"[-2.048, 2.048]","[1.0, 1.0]","[1.0002780497395272, 1.0006499725164844]",9.570754749660596e-07,0.0007069483218992231,120,4840,"[2.3756156288957917, 2.3756156288957917, 0.6838543736758977, 0.6838543736758977, 0.6838543736758977, 0.46919345278171043, 0.46919345278171043, 0.22382577907745999, 0.021114406708303463, 0.021114406708303463, 0.021114406708303463, 0.008624181480079821, 0.008624181480079821, 0.008624181480079821, 0.008624181480079821, 0.008624181480079821, 0.0016833812735550196, 0.0016833812735550196, 0.0016833812735550196, 0.0016833812735550196, 0.0016833812735550196, 0.0014715924529163295, 0.0014715924529163295, 0.0012954556842387907, 0.0012954556842387907, 0.0012954556842387907, 0.0012954556842387907, 0.0012954556842387907, 0.0012954556842387907, 0.0012954556842387907, 0.0012954556842387907, 0.0012954556842387907, 0.0012954556842387907, 0.0006290493130884926, 0.0006290493130884926, 0.0006290493130884926, 0.0006290493130884926, 0.0006290493130884926, 0.0006290493130884926, 0.0006290493130884926, 0.0005650404024630888, 0.0005650404024630888, 0.00032722873071493115, 0.00032722873071493115, 0.00020704851796545052, 0.00020704851796545052, 0.00020704851796545052, 0.00020704851796545052, 0.00020704851796545052, 6.850186483902975e-05, 6.850186483902975e-05, 6.850186483902975e-05, 6.850186483902975e-05, 6.850186483902975e-05, 6.850186483902975e-05, 6.850186483902975e-05, 6.850186483902975e-05, 6.850186483902975e-05, 6.850186483902975e-05, 6.850186483902975e-05, 6.850186483902975e-05, 6.097580724262781e-05, 6.097580724262781e-05, 6.097580724262781e-05, 6.097580724262781e-05, 6.097580724262781e-05, 3.328242965899979e-05, 3.328242965899979e-05, 3.328242965899979e-05, 3.328242965899979e-05, 1.683120135093831e-05, 1.683120135093831e-05, 1.683120135093831e-05, 6.68037349599775e-06, 6.68037349599775e-06, 6.68037349599775e-06, 6.68037349599775e-06, 6.68037349599775e-06, 6.68037349599775e-06, 6.68037349599775e-06, 6.6094145180869345e-06, 6.6094145180869345e-06, 6.6094145180869345e-06, 6.6094145180869345e-06, 6.6094145180869345e-06, 6.6094145180869345e-06, 6.6094145180869345e-06, 6.6094145180869345e-06, 6.6094145180869345e-06, 6.6094145180869345e-06, 6.6094145180869345e-06, 6.6094145180869345e-06, 6.6094145180869345e-06, 6.6094145180869345e-06, 5.1808165775607704e-06, 5.02923679278532e-06, 4.805156653414911e-06, 4.805156653414911e-06, 4.805156653414911e-06, 4.805156653414911e-06, 4.805156653414911e-06, 4.805156653414911e-06, 4.805156653414911e-06, 4.805156653414911e-06, 4.795341930937141e-06, 9.993170869724256e-07, 9.993170869724256e-07, 9.993170869724256e-07, 9.993170869724256e-07, 9.993170869724256e-07, 9.993170869724256e-07, 9.570754749660596e-07, 9.570754749660596e-07, 9.570754749660596e-07, 9.570754749660596e-07, 9.570754749660596e-07, 9.570754749660596e-07, 9.570754749660596e-07, 9.570754749660596e-07, 9.570754749660596e-07, 9.570754749660596e-07]","{""cognitive_weight"": 1.5, ""inertia_weight"": 0.7, ""max_iterations"": 120, ""social_weight"": 1.5, ""swarm_size"": 40}"
