corrida,dimension,posicion_inicial,posicion_final,valor_final,iteraciones,evaluaciones
190,2,"[-0.0322916635462116, -0.9902309855274667]","[0.16196088303270623, 0.023843294622714256]",0.7028798317330159,1000,1002
191,2,"[-0.16737994244808174, 1.966213428369314]","[-0.932278431932644, 0.8771906192338171]",3.740176235900097,1000,1002
192,2,"[-0.030236287005206197, -0.7014334042623664]","[0.16181948470001795, 0.023798948637329842]",0.7031161607484075,1000,1002
193,2,"[0.5464098992813087, -1.0643635454845213]","[0.2112708213016694, 0.04184266028362461]",0.6228736344635744,1000,1002
194,2,"[-1.7372638080669125, -1.5201086590539807]","[0.10605200467756304, 0.009550479466128069]",0.799430845930676,1000,1002
195,2,"[-1.5235242436289642, -1.4258065673736424]","[0.10194421750285637, 0.00875643575589996]",0.8067718995041491,1000,1002
196,2,"[-1.4793639008280162, 0.5770229547139669]","[-0.8071515717663759, 0.6595836844518261]",3.2723416532164196,1000,1002
197,2,"[-1.3030191743011028, -0.6321468075054564]","[-0.09782171066949277, 0.011850314301138913]",1.205732908181511,1000,1002
198,2,"[1.6252453269750244, -0.10665312148327488]","[0.6393185989828067, 0.4069751216823785]",0.13039842629458503,1000,1002
199,2,"[0.6863164969821272, -1.3421778075581243]","[0.19669761571795796, 0.035997215334035985]",0.6460198036841238,1000,1002
200,2,"[-1.2603841789596846, -1.8806021477725026]","[0.1414424384880522, 0.017843001236131154]",0.7375889269639311,1000,1002
201,2,"[-1.356041981656414, -0.9068939713250974]","[0.004627789290587749, 0.00012994219239796415]",0.9907670156365724,1000,1002
202,2,"[-1.322965056402445, -1.6846744217311003]","[0.13085781015020767, 0.015090037738937523]",0.7558217514350197,1000,1002
203,2,"[-1.553875471971939, -0.16065016613795535]","[-0.419446570829995, 0.1829603896104862]",2.019763579121532,1000,1002
204,2,"[-1.202857089409874, -0.5559506491470829]","[-0.11645602856225837, 0.016234291914158396]",1.2471881745991868,1000,1002
205,2,"[0.013997141421493886, 0.7798572180658803]","[0.23811419153149702, 0.053762407430301265]",0.581331971714933,1000,1002
206,2,"[-1.8869774752108588, 1.2263849939314388]","[-1.1326313652574755, 1.290732253420597]",4.554323527838524,1000,1002
207,2,"[0.5238799953547582, -1.7131150051374207]","[0.17353358109777905, 0.027613770110976186]",0.6836718084036694,1000,1002
208,2,"[1.5301780443413597, 1.723893352578307]","[1.329504288079051, 1.7686674367517723]",0.10869096871073035,1000,1002
209,2,"[-1.797824676434478, -0.9139091531890535]","[-0.039712332427435895, 0.002614581222403981]",1.0811093772908953,1000,1002
210,2,"[1.2542004420323791, 1.0168716918114646]","[1.0490810470793555, 1.1007617296840089]",0.002412585310542459,1000,1002
211,2,"[-1.2922019047162785, -1.1905051716128345]","[0.07861520183040102, 0.004910113238694376]",0.8491112964305518,1000,1002
212,2,"[-0.5305462669664993, -0.06339385265757658]","[-0.1629285697247274, 0.030151898693931835]",1.353703311601267,1000,1002
213,2,"[0.48437154418809225, -0.5369297323222122]","[0.2815280337754798, 0.07619280121157124]",0.5171415313335568,1000,1002
214,2,"[-0.1534578027186262, 1.0136409625958667]","[-0.4242765624393639, 0.18707145069928083]",2.0335492855468673,1000,1002
215,2,"[-1.897745600960111, -1.014018275966891]","[-0.01127175125370224, 0.0005633020501526283]",1.022689586261521,1000,1002
216,2,"[0.8738799037831266, 1.6187672071667687]","[1.2004497610878286, 1.4417912338713266]",0.04023074488428347,1000,1002
217,2,"[0.047830802905768355, 0.1315368356467328]","[0.22136759296486133, 0.046150948103034786]",0.6070821939684028,1000,1002
218,2,"[-1.6090234415522773, -0.2153989454911298]","[-0.39611135418899296, 0.163743039761161]",1.9538038794973958,1000,1002
219,2,"[0.1336003233997749, -1.0548408171121473]","[0.17658485689292733, 0.02865429678303455]",0.6786515332726405,1000,1002
220,2,"[-0.9451797260313355, -0.5026440679234656]","[-0.0856862996370142, 0.00936538346986061]",1.1791240918461088,1000,1002
221,2,"[-1.9657883739024329, -0.7287637377713017]","[-0.14525385315645575, 0.024357975351420095]",1.312668687578118,1000,1002
222,2,"[-1.1819089633421531, -0.7065708454792616]","[-0.04419581838611127, 0.0030866894015574927]",1.0904733710067784,1000,1002
