funcion,nombre_funcion,corrida,semilla,metodo,nombre_metodo,dimension,limites,optimo_conocido,mejor_solucion,mejor_valor,distancia_al_optimo,iteraciones,evaluaciones,best_values_history,parametros
goldstein_price,Goldstein-Price,1,2111,de,Evolucion diferencial,2,"[-2.0, 2.0]","[0.0, -1.0]","[-1.941326458776844e-09, -1.0000000003607747]",2.999999999999926,1.974564973616174e-09,120,4840,"[27.436804075112295, 27.436804075112295, 12.886048608872045, 12.886048608872045, 12.886048608872045, 12.886048608872045, 12.886048608872045, 4.38093608206971, 4.38093608206971, 4.38093608206971, 4.38093608206971, 4.38093608206971, 4.38093608206971, 4.38093608206971, 4.38093608206971, 4.38093608206971, 4.38093608206971, 4.38093608206971, 3.1472903708328204, 3.1472903708328204, 3.013784857137406, 3.013784857137406, 3.013784857137406, 3.013784857137406, 3.013784857137406, 3.013784857137406, 3.013784857137406, 3.0112667690272716, 3.0112667690272716, 3.0086122045843147, 3.0013668141977448, 3.0013668141977448, 3.0013668141977448, 3.0013668141977448, 3.0013668141977448, 3.0013668141977448, 3.0013668141977448, 3.000051769833284, 3.000051769833284, 3.000051769833284, 3.000051769833284, 3.000051769833284, 3.000051769833284, 3.000051769833284, 3.000051769833284, 3.000051769833284, 3.000051769833284, 3.000003234463761, 3.000003234463761, 3.000003234463761, 3.0000007338929806, 3.0000007338929806, 3.0000007338929806, 3.000000381973778, 3.000000381973778, 3.000000381973778, 3.000000381973778, 3.000000381973778, 3.000000381973778, 3.000000381973778, 3.0000002223976856, 3.000000157167495, 3.0000000162261298, 3.0000000162261298, 3.0000000162261298, 3.0000000162261298, 3.0000000162261298, 3.0000000014441497, 3.0000000014441497, 3.0000000014441497, 3.0000000014441497, 3.0000000014441497, 3.0000000014441497, 3.0000000014441497, 3.0000000007044205, 3.0000000007044205, 3.0000000007044205, 3.0000000007044205, 3.0000000000220686, 3.0000000000220686, 3.0000000000220686, 3.0000000000220686, 3.0000000000220686, 3.0000000000220686, 3.0000000000220686, 3.000000000011253, 3.000000000011253, 3.000000000011253, 3.0000000000017257, 3.0000000000017257, 3.0000000000017257, 3.0000000000017257, 3.0000000000017257, 3.000000000000768, 3.000000000000768, 3.000000000000768, 3.000000000000768, 3.000000000000341, 3.000000000000341, 3.0000000000001736, 3.000000000000108, 3.000000000000108, 3.0000000000000457, 2.99999999999999, 2.999999999999943, 2.999999999999943, 2.999999999999943, 2.999999999999943, 2.999999999999943, 2.999999999999943, 2.999999999999943, 2.999999999999943, 2.999999999999943, 2.999999999999943, 2.999999999999943, 2.999999999999943, 2.999999999999943, 2.999999999999943, 2.999999999999943, 2.999999999999926, 2.999999999999926]","{""crossover_rate"": 0.7, ""max_iterations"": 120, ""mutation_factor"": 0.8, ""population_size"": 40}"
goldstein_price,Goldstein-Price,2,2112,de,Evolucion diferencial,2,"[-2.0, 2.0]","[0.0, -1.0]","[9.907654301167131e-10, -0.9999999937771327]",2.9999999999999343,6.3012454305398285e-09,120,4840,"[85.93904882354973, 54.920942532148274, 45.881296537881084, 3.564915145333412, 3.564915145333412, 3.564915145333412, 3.564915145333412, 3.564915145333412, 3.564915145333412, 3.564915145333412, 3.564915145333412, 3.564915145333412, 3.564915145333412, 3.564915145333412, 3.564915145333412, 3.564915145333412, 3.564915145333412, 3.564915145333412, 3.564915145333412, 3.2806446850116595, 3.0162055091909385, 3.0162055091909385, 3.005176904838069, 3.005176904838069, 3.005176904838069, 3.005176904838069, 3.005176904838069, 3.005176904838069, 3.005176904838069, 3.005176904838069, 3.005176904838069, 3.005176904838069, 3.005176904838069, 3.005176904838069, 3.0001586225735024, 3.0001586225735024, 3.0001586225735024, 3.0001586225735024, 3.0001586225735024, 3.0001586225735024, 3.0001586225735024, 3.0001586225735024, 3.000100092618779, 3.000100092618779, 3.000001210062043, 3.000001210062043, 3.000001210062043, 3.0000009941399908, 3.0000009941399908, 3.0000009941399908, 3.0000009941399908, 3.0000009941399908, 3.0000009941399908, 3.0000009941399908, 3.0000009941399908, 3.0000009941399908, 3.000000035938239, 3.000000035938239, 3.000000035938239, 3.000000035938239, 3.000000035938239, 3.000000035938239, 3.000000035938239, 3.000000035938239, 3.000000035938239, 3.000000010055269, 3.000000010055269, 3.000000010055269, 3.000000010055269, 3.000000000955143, 3.000000000955143, 3.000000000955143, 3.0000000000693143, 3.0000000000693143, 3.0000000000693143, 3.0000000000693143, 3.0000000000693143, 3.0000000000693143, 3.0000000000693143, 3.0000000000693143, 3.0000000000693143, 3.0000000000693143, 3.0000000000438782, 3.0000000000092255, 3.0000000000092255, 3.0000000000017613, 3.000000000000477, 3.000000000000477, 3.000000000000477, 3.000000000000477, 3.000000000000477, 3.0000000000004547, 3.000000000000224, 3.000000000000224, 3.0000000000000604, 3.0000000000000604, 2.9999999999999587, 2.9999999999999587, 2.9999999999999587, 2.9999999999999587, 2.9999999999999587, 2.9999999999999587, 2.9999999999999343, 2.9999999999999343, 2.9999999999999343, 2.9999999999999343, 2.9999999999999343, 2.9999999999999343, 2.9999999999999343, 2.9999999999999343, 2.9999999999999343, 2.9999999999999343, 2.9999999999999343, 2.9999999999999343, 2.9999999999999343, 2.9999999999999343, 2.9999999999999343, 2.9999999999999343, 2.9999999999999343, 2.9999999999999343, 2.9999999999999343]","{""crossover_rate"": 0.7, ""max_iterations"": 120, ""mutation_factor"": 0.8, ""population_size"": 40}"
goldstein_price,Goldstein-Price,3,2113,de,Evolucion diferencial,2,"[-2.0, 2.0]","[0.0, -1.0]","[5.007355819994268e-09, -1.0000000014030788]",2.999999999999941,5.200215603877846e-09,120,4840,"[34.834108476994736, 14.055624583609243, 14.055624583609243, 8.321872030136904, 8.321872030136904, 8.321872030136904, 8.321872030136904, 6.267146116644679, 6.267146116644679, 6.267146116644679, 6.267146116644679, 6.267146116644679, 6.267146116644679, 6.267146116644679, 6.267146116644679, 4.232066808341359, 4.232066808341359, 3.7343789725919025, 3.0509923645371693, 3.0509923645371693, 3.0509923645371693, 3.0173580602956838, 3.0173580602956838, 3.0173580602956838, 3.0173580602956838, 3.0173580602956838, 3.0173580602956838, 3.0173580602956838, 3.0173580602956838, 3.0173580602956838, 3.005432764117481, 3.005432764117481, 3.002527760868854, 3.002527760868854, 3.0013958468525037, 3.000756151816403, 3.000756151816403, 3.000325239240419, 3.000325239240419, 3.000325239240419, 3.000325239240419, 3.0000537313131197, 3.0000537313131197, 3.0000537313131197, 3.0000537313131197, 3.0000537313131197, 3.0000537313131197, 3.000026824867629, 3.000026824867629, 3.000013669964224, 3.000013669964224, 3.0000094768656127, 3.0000074066734093, 3.000004946614292, 3.0000007066909684, 3.0000007066909684, 3.0000007066909684, 3.00000009750122, 3.00000009750122, 3.00000009750122, 3.00000009750122, 3.000000000885136, 3.000000000885136, 3.000000000885136, 3.000000000885136, 3.000000000885136, 3.000000000885136, 3.000000000885136, 3.000000000885136, 3.000000000885136, 3.000000000885136, 3.000000000885136, 3.000000000885136, 3.000000000885136, 3.00000000056995, 3.00000000056995, 3.00000000056995, 3.00000000056995, 3.00000000056995, 3.00000000056995, 3.00000000056995, 3.00000000056995, 3.000000000138051, 3.000000000138051, 3.0000000000361924, 3.0000000000361924, 3.0000000000279434, 3.0000000000279434, 3.0000000000033284, 3.0000000000033284, 3.0000000000033284, 3.0000000000033284, 3.000000000002238, 3.000000000002238, 3.0000000000002274, 3.0000000000002274, 3.0000000000002123, 3.0000000000002123, 3.000000000000132, 3.000000000000132, 2.9999999999999933, 2.9999999999999933, 2.9999999999999933, 2.999999999999986, 2.999999999999986, 2.999999999999986, 2.999999999999986, 2.9999999999999845, 2.999999999999984, 2.999999999999984, 2.9999999999999627, 2.9999999999999574, 2.9999999999999463, 2.9999999999999463, 2.9999999999999445, 2.9999999999999445, 2.999999999999941, 2.999999999999941, 2.999999999999941, 2.999999999999941, 2.999999999999941]","{""crossover_rate"": 0.7, ""max_iterations"": 120, ""mutation_factor"": 0.8, ""population_size"": 40}"
goldstein_price,Goldstein-Price,4,2114,de,Evolucion diferencial,2,"[-2.0, 2.0]","[0.0, -1.0]","[2.560481454526774e-09, -0.9999999989957529]",2.9999999999999267,2.7503777153121106e-09,120,4840,"[5.07186596678872, 5.07186596678872, 5.07186596678872, 5.07186596678872, 5.07186596678872, 5.07186596678872, 5.07186596678872, 5.07186596678872, 5.07186596678872, 3.7783003006353, 3.7783003006353, 3.7783003006353, 3.7783003006353, 3.7783003006353, 3.0395307248123307, 3.0395307248123307, 3.0395307248123307, 3.0395307248123307, 3.0395307248123307, 3.0395307248123307, 3.0395307248123307, 3.0395307248123307, 3.0395307248123307, 3.0395307248123307, 3.0395307248123307, 3.0395307248123307, 3.0395307248123307, 3.0395307248123307, 3.008971730242155, 3.004771822284635, 3.004771822284635, 3.004771822284635, 3.004771822284635, 3.004771822284635, 3.004771822284635, 3.004771822284635, 3.0026154622160015, 3.0005231764464897, 3.0005231764464897, 3.0005231764464897, 3.0005231764464897, 3.0005231764464897, 3.0005231764464897, 3.0005231764464897, 3.000024582618406, 3.000024582618406, 3.000024582618406, 3.000024582618406, 3.0000012758897454, 3.0000012758897454, 3.0000012758897454, 3.0000012758897454, 3.0000012758897454, 3.0000012758897454, 3.0000012758897454, 3.0000002634992216, 3.0000002634992216, 3.0000001966083873, 3.0000000734255785, 3.0000000734255785, 3.0000000734255785, 3.0000000734255785, 3.0000000734255785, 3.0000000734255785, 3.0000000734255785, 3.0000000734255785, 3.0000000734255785, 3.0000000734255785, 3.0000000378524905, 3.0000000268876716, 3.0000000177314643, 3.0000000177314643, 3.0000000112066574, 3.0000000112066574, 3.0000000020596076, 3.0000000020596076, 3.0000000020596076, 3.0000000020596076, 3.0000000020596076, 3.000000000589407, 3.000000000297612, 3.000000000297612, 3.000000000297612, 3.0000000001109925, 3.0000000001109925, 3.0000000001109925, 3.0000000001109925, 3.0000000001109925, 3.000000000001987, 3.000000000001987, 3.000000000001987, 3.000000000001987, 3.000000000001987, 3.000000000001987, 3.000000000001987, 3.000000000001478, 3.000000000001478, 3.0000000000013984, 3.0000000000013984, 3.000000000000235, 3.000000000000189, 3.000000000000189, 3.0000000000000795, 3.0000000000000777, 3.000000000000024, 3.000000000000024, 3.000000000000024, 3.000000000000024, 3.000000000000024, 2.999999999999963, 2.999999999999952, 2.999999999999952, 2.999999999999952, 2.999999999999952, 2.999999999999952, 2.9999999999999507, 2.9999999999999454, 2.9999999999999267, 2.9999999999999267, 2.9999999999999267, 2.9999999999999267]","{""crossover_rate"": 0.7, ""max_iterations"": 120, ""mutation_factor"": 0.8, ""population_size"": 40}"
goldstein_price,Goldstein-Price,5,2115,de,Evolucion diferencial,2,"[-2.0, 2.0]","[0.0, -1.0]","[4.535914836510655e-10, -1.0000000033279302]",2.9999999999999365,3.3586997992931075e-09,120,4840,"[54.46087322379173, 29.101133470657263, 22.779602869266874, 22.779602869266874, 21.632267888238086, 3.098501320298013, 3.098501320298013, 3.098501320298013, 3.098501320298013, 3.098501320298013, 3.098501320298013, 3.098501320298013, 3.098501320298013, 3.098501320298013, 3.098501320298013, 3.098501320298013, 3.098501320298013, 3.098501320298013, 3.098501320298013, 3.098501320298013, 3.098501320298013, 3.098501320298013, 3.098501320298013, 3.098501320298013, 3.098501320298013, 3.023151783050321, 3.023151783050321, 3.023151783050321, 3.023151783050321, 3.023151783050321, 3.023151783050321, 3.0066867646443507, 3.0013001394910033, 3.0000244951490576, 3.0000244951490576, 3.0000244951490576, 3.0000244951490576, 3.0000244951490576, 3.0000244951490576, 3.0000244951490576, 3.0000244951490576, 3.0000244951490576, 3.0000244951490576, 3.0000244951490576, 3.0000244951490576, 3.0000244951490576, 3.0000244951490576, 3.000013212294639, 3.000004238714964, 3.000004238714964, 3.000004238714964, 3.000004238714964, 3.0000008632054946, 3.0000008632054946, 3.0000008632054946, 3.0000008632054946, 3.0000005687764855, 3.0000005687764855, 3.0000005687764855, 3.0000005687764855, 3.000000138493653, 3.000000052630033, 3.000000052630033, 3.000000052630033, 3.000000052630033, 3.000000052630033, 3.000000052630033, 3.0000000489952234, 3.0000000007181784, 3.0000000007181784, 3.0000000007181784, 3.0000000007181784, 3.0000000007181784, 3.0000000007181784, 3.0000000007181784, 3.0000000007181784, 3.0000000007181784, 3.0000000007181784, 3.0000000007181784, 3.0000000007181784, 3.0000000002227014, 3.000000000069322, 3.000000000069322, 3.000000000069322, 3.000000000069322, 3.000000000069322, 3.0000000000341442, 3.0000000000341442, 3.000000000023013, 3.000000000010578, 3.000000000010578, 3.00000000000894, 3.0000000000082894, 3.0000000000033884, 3.000000000002097, 3.000000000002097, 3.0000000000018714, 3.0000000000018714, 3.000000000000501, 3.000000000000501, 3.000000000000377, 3.0000000000001914, 3.0000000000000115, 3.0000000000000115, 3.0000000000000115, 2.9999999999999916, 2.9999999999999916, 2.9999999999999916, 2.9999999999999623, 2.9999999999999623, 2.999999999999941, 2.999999999999941, 2.999999999999941, 2.999999999999941, 2.999999999999941, 2.999999999999941, 2.999999999999941, 2.999999999999941, 2.9999999999999365, 2.9999999999999365, 2.9999999999999365]","{""crossover_rate"": 0.7, ""max_iterations"": 120, ""mutation_factor"": 0.8, ""population_size"": 40}"
goldstein_price,Goldstein-Price,6,2116,de,Evolucion diferencial,2,"[-2.0, 2.0]","[0.0, -1.0]","[-3.696269003757229e-09, -1.000000004626733]",2.999999999999929,5.9219137760637595e-09,120,4840,"[198.5779639172334, 198.5779639172334, 8.14300957961935, 8.14300957961935, 4.577764484994114, 4.577764484994114, 4.577764484994114, 4.577764484994114, 4.577764484994114, 4.577764484994114, 4.577764484994114, 4.577764484994114, 3.246247602253844, 3.246247602253844, 3.246247602253844, 3.246247602253844, 3.246247602253844, 3.246247602253844, 3.246247602253844, 3.2321301832742333, 3.1674553084717827, 3.1674553084717827, 3.1674553084717827, 3.0450290837119307, 3.0450290837119307, 3.0450290837119307, 3.0450290837119307, 3.015632138727412, 3.014051960344258, 3.010876310587141, 3.010876310587141, 3.00455011832753, 3.00455011832753, 3.0033134721718016, 3.0033134721718016, 3.00265695648625, 3.00265695648625, 3.0001059410360824, 3.0001059410360824, 3.0001059410360824, 3.0001059410360824, 3.0001059410360824, 3.0001059410360824, 3.000008739695902, 3.000008739695902, 3.000008739695902, 3.000008739695902, 3.000008739695902, 3.000005612137061, 3.000003247023771, 3.000003247023771, 3.000003247023771, 3.000003247023771, 3.000001093650941, 3.000001093650941, 3.000001093650941, 3.0000005830880876, 3.000000118368782, 3.000000118368782, 3.000000118368782, 3.0000000322890252, 3.0000000322890252, 3.0000000322890252, 3.0000000183113302, 3.0000000183113302, 3.0000000183113302, 3.0000000183113302, 3.000000007432123, 3.000000007432123, 3.000000002314941, 3.000000002314941, 3.000000000953307, 3.000000000953307, 3.0000000005985763, 3.0000000001456577, 3.0000000001456577, 3.0000000001456577, 3.0000000001456577, 3.0000000001456577, 3.0000000001014118, 3.0000000001014118, 3.000000000044228, 3.00000000000834, 3.0000000000059273, 3.0000000000059273, 3.0000000000059273, 3.000000000000334, 3.000000000000334, 3.000000000000334, 3.000000000000334, 3.000000000000334, 3.000000000000334, 3.000000000000155, 3.000000000000155, 3.000000000000155, 3.000000000000155, 3.000000000000041, 3.000000000000041, 3.000000000000041, 3.000000000000041, 2.999999999999977, 2.9999999999999756, 2.9999999999999756, 2.9999999999999756, 2.9999999999999756, 2.9999999999999756, 2.9999999999999756, 2.9999999999999547, 2.9999999999999547, 2.9999999999999547, 2.999999999999943, 2.999999999999943, 2.999999999999943, 2.9999999999999347, 2.9999999999999347, 2.9999999999999347, 2.9999999999999347, 2.999999999999929, 2.999999999999929, 2.999999999999929, 2.999999999999929]","{""crossover_rate"": 0.7, ""max_iterations"": 120, ""mutation_factor"": 0.8, ""population_size"": 40}"
goldstein_price,Goldstein-Price,7,2117,de,Evolucion diferencial,2,"[-2.0, 2.0]","[0.0, -1.0]","[7.064893200303494e-09, -1.0000000007023184]",2.999999999999944,7.09971598746637e-09,120,4840,"[25.723156974797263, 25.723156974797263, 7.214003172788879, 6.492017476238126, 5.784655690660455, 5.784655690660455, 5.784655690660455, 5.784655690660455, 5.784655690660455, 5.784655690660455, 3.1837899409781305, 3.1837899409781305, 3.1837899409781305, 3.1837899409781305, 3.1837899409781305, 3.1837899409781305, 3.059107295548156, 3.059107295548156, 3.059107295548156, 3.059107295548156, 3.059107295548156, 3.0264801941984945, 3.0264801941984945, 3.011513563868874, 3.011513563868874, 3.011513563868874, 3.011513563868874, 3.011513563868874, 3.0071065934457977, 3.0071065934457977, 3.000267881513574, 3.000267881513574, 3.000267881513574, 3.000209410187782, 3.000209410187782, 3.0001587981642066, 3.0001587981642066, 3.00000951988447, 3.00000951988447, 3.00000951988447, 3.00000951988447, 3.00000951988447, 3.0000045982817434, 3.0000045982817434, 3.0000045982817434, 3.0000045982817434, 3.0000045982817434, 3.0000045982817434, 3.0000045982817434, 3.000002698230569, 3.000000574634418, 3.000000574634418, 3.000000574634418, 3.0000000656824906, 3.0000000656824906, 3.0000000656824906, 3.0000000656824906, 3.000000000181237, 3.000000000181237, 3.000000000181237, 3.000000000181237, 3.000000000181237, 3.000000000181237, 3.000000000181237, 3.000000000181237, 3.000000000181237, 3.000000000181237, 3.000000000181237, 3.000000000181237, 3.000000000181237, 3.000000000181237, 3.000000000181237, 3.000000000181237, 3.000000000181237, 3.0000000001018816, 3.0000000001018816, 3.0000000001018816, 3.0000000001018816, 3.000000000078966, 3.000000000078966, 3.0000000000260605, 3.0000000000260605, 3.0000000000260605, 3.0000000000260605, 3.0000000000114895, 3.0000000000045093, 3.0000000000045093, 3.0000000000002642, 3.0000000000002642, 3.0000000000002642, 3.0000000000002642, 3.0000000000002642, 3.0000000000002642, 3.0000000000002642, 3.0000000000001186, 3.0000000000001186, 3.0000000000001186, 3.0000000000001186, 3.0000000000000355, 3.0000000000000164, 3.0000000000000164, 3.0000000000000164, 3.0000000000000164, 3.0000000000000164, 2.9999999999999867, 2.9999999999999867, 2.999999999999983, 2.999999999999983, 2.999999999999983, 2.999999999999958, 2.999999999999954, 2.999999999999954, 2.999999999999954, 2.999999999999954, 2.999999999999947, 2.999999999999947, 2.9999999999999445, 2.9999999999999445, 2.999999999999944, 2.999999999999944, 2.999999999999944]","{""crossover_rate"": 0.7, ""max_iterations"": 120, ""mutation_factor"": 0.8, ""population_size"": 40}"
goldstein_price,Goldstein-Price,8,2118,de,Evolucion diferencial,2,"[-2.0, 2.0]","[0.0, -1.0]","[2.648227053100194e-09, -1.0000000009206718]",2.999999999999936,2.8037016632246305e-09,120,4840,"[63.03850636028555, 33.94510540868836, 33.94510540868836, 27.642206133663162, 27.642206133663162, 10.638449264718592, 9.462726360935388, 9.462726360935388, 9.462726360935388, 9.462726360935388, 6.538924000746825, 6.538924000746825, 6.538924000746825, 6.538924000746825, 4.4488586380340065, 3.9789591164048512, 3.9789591164048512, 3.9789591164048512, 3.9789591164048512, 3.9789591164048512, 3.9789591164048512, 3.031357833072671, 3.031357833072671, 3.031357833072671, 3.031357833072671, 3.031357833072671, 3.031357833072671, 3.031357833072671, 3.031357833072671, 3.018294465666208, 3.0132618292121465, 3.0132618292121465, 3.0115914058413504, 3.0024058622238674, 3.0005942780486317, 3.0005942780486317, 3.0000773324934635, 3.0000773324934635, 3.0000773324934635, 3.0000773324934635, 3.0000773324934635, 3.0000773324934635, 3.0000773324934635, 3.0000773324934635, 3.0000773324934635, 3.0000773324934635, 3.000054136890497, 3.000020320953306, 3.0000088989310045, 3.0000088989310045, 3.0000088989310045, 3.00000800709444, 3.000000600056524, 3.000000600056524, 3.000000600056524, 3.000000600056524, 3.000000600056524, 3.000000600056524, 3.000000600056524, 3.000000018777464, 3.000000018777464, 3.000000018777464, 3.000000018777464, 3.000000018777464, 3.000000018777464, 3.000000018777464, 3.0000000137098533, 3.0000000093972363, 3.0000000093972363, 3.0000000019819737, 3.0000000007284267, 3.0000000007284267, 3.0000000007284267, 3.0000000007284267, 3.0000000003600653, 3.0000000003600653, 3.0000000003600653, 3.0000000003600653, 3.0000000003600653, 3.0000000003600653, 3.0000000003600653, 3.0000000003600653, 3.0000000000550506, 3.0000000000550506, 3.0000000000106546, 3.0000000000106546, 3.0000000000106546, 3.0000000000106546, 3.0000000000070988, 3.000000000002038, 3.0000000000019478, 3.0000000000019478, 3.0000000000019478, 3.000000000001473, 3.000000000001473, 3.000000000001473, 3.000000000001159, 3.0000000000007123, 3.0000000000007123, 3.000000000000056, 3.0000000000000075, 3.0000000000000075, 3.0000000000000075, 3.0000000000000075, 3.0000000000000075, 3.000000000000007, 2.9999999999999765, 2.9999999999999662, 2.9999999999999662, 2.9999999999999414, 2.9999999999999414, 2.9999999999999414, 2.9999999999999414, 2.9999999999999414, 2.9999999999999414, 2.9999999999999414, 2.999999999999936, 2.999999999999936, 2.999999999999936, 2.999999999999936, 2.999999999999936]","{""crossover_rate"": 0.7, ""max_iterations"": 120, ""mutation_factor"": 0.8, ""population_size"": 40}"
goldstein_price,Goldstein-Price,9,2119,de,Evolucion diferencial,2,"[-2.0, 2.0]","[0.0, -1.0]","[6.097415742751137e-09, -0.9999999974276881]",2.9999999999999334,6.61779928289651e-09,120,4840,"[13.228571477182209, 13.228571477182209, 13.228571477182209, 13.228571477182209, 11.39539350908219, 6.471403084630201, 6.471403084630201, 6.471403084630201, 6.471403084630201, 3.5783808598348537, 3.5783808598348537, 3.5783808598348537, 3.5783808598348537, 3.5783808598348537, 3.5783808598348537, 3.5783808598348537, 3.5783808598348537, 3.491735275309181, 3.1201140137839576, 3.1201140137839576, 3.1201140137839576, 3.0228575643570594, 3.0003489926948506, 3.0003489926948506, 3.0003489926948506, 3.0003489926948506, 3.0003489926948506, 3.0003489926948506, 3.0003489926948506, 3.0003489926948506, 3.0003489926948506, 3.0003489926948506, 3.0003489926948506, 3.0003489926948506, 3.000242175690562, 3.000242175690562, 3.000145366367013, 3.000145366367013, 3.000059086770778, 3.000059086770778, 3.000059086770778, 3.000059086770778, 3.0000566128167026, 3.0000566128167026, 3.0000558667991357, 3.000032001346781, 3.000032001346781, 3.000004357658469, 3.000004357658469, 3.000004357658469, 3.000004357658469, 3.000003312346642, 3.0000021939060297, 3.0000021939060297, 3.0000021939060297, 3.0000020434671586, 3.0000020434671586, 3.000000075778798, 3.000000075778798, 3.000000075778798, 3.000000075778798, 3.000000075778798, 3.000000075778798, 3.000000030097673, 3.000000030097673, 3.000000030097673, 3.0000000141839855, 3.0000000141839855, 3.0000000141839855, 3.000000002692606, 3.000000002692606, 3.000000001685616, 3.000000000660132, 3.000000000615238, 3.000000000615238, 3.000000000615238, 3.0000000002970615, 3.000000000120655, 3.000000000026862, 3.000000000026862, 3.000000000026862, 3.000000000021468, 3.000000000021468, 3.000000000021468, 3.000000000021468, 3.000000000021468, 3.000000000012863, 3.0000000000024625, 3.0000000000024625, 3.0000000000024625, 3.0000000000024625, 3.0000000000009077, 3.0000000000009077, 3.0000000000009077, 3.0000000000009077, 3.0000000000009077, 3.0000000000001927, 3.0000000000001927, 3.0000000000001927, 3.0, 3.0, 2.999999999999995, 2.999999999999995, 2.999999999999995, 2.999999999999953, 2.999999999999953, 2.999999999999953, 2.999999999999953, 2.999999999999953, 2.999999999999953, 2.999999999999953, 2.9999999999999365, 2.9999999999999365, 2.9999999999999365, 2.9999999999999365, 2.9999999999999365, 2.9999999999999365, 2.9999999999999334, 2.9999999999999334, 2.9999999999999334, 2.9999999999999334]","{""crossover_rate"": 0.7, ""max_iterations"": 120, ""mutation_factor"": 0.8, ""population_size"": 40}"
goldstein_price,Goldstein-Price,10,2159,de,Evolucion diferencial,2,"[-2.0, 2.0]","[0.0, -1.0]","[4.438132765548448e-09, -0.9999999999875178]",2.999999999999945,4.438150318644792e-09,120,4840,"[31.753079467508723, 31.753079467508723, 31.753079467508723, 31.753079467508723, 13.887707399554742, 13.887707399554742, 13.887707399554742, 13.887707399554742, 11.289890415123459, 11.289890415123459, 9.142705220568581, 9.142705220568581, 9.142705220568581, 9.142705220568581, 9.142705220568581, 3.5183100356069934, 3.5183100356069934, 3.5183100356069934, 3.5183100356069934, 3.2171320920153494, 3.2171320920153494, 3.2171320920153494, 3.1902361202485103, 3.1902361202485103, 3.017795765364345, 3.017795765364345, 3.017795765364345, 3.017795765364345, 3.017795765364345, 3.01508628274515, 3.01508628274515, 3.01508628274515, 3.01508628274515, 3.01508628274515, 3.0024701388560224, 3.0024701388560224, 3.0024701388560224, 3.0024701388560224, 3.0018998101637497, 3.0011754576059886, 3.000278082444377, 3.000278082444377, 3.000278082444377, 3.000278082444377, 3.000278082444377, 3.0000646829088704, 3.0000646829088704, 3.000033994995404, 3.0000105663908365, 3.0000105663908365, 3.0000105663908365, 3.0000105663908365, 3.0000105663908365, 3.0000105663908365, 3.000003516866337, 3.0000022736002325, 3.0000022736002325, 3.0000021173812077, 3.0000021173812077, 3.0000021173812077, 3.0000004358868195, 3.0000003801264445, 3.0000003801264445, 3.0000003801264445, 3.0000002343972296, 3.0000002343972296, 3.0000000115856498, 3.0000000115856498, 3.0000000115856498, 3.0000000115856498, 3.0000000115856498, 3.000000004106243, 3.000000004106243, 3.000000004106243, 3.000000004106243, 3.000000004106243, 3.0000000003407665, 3.0000000003407665, 3.0000000003407665, 3.0000000003407665, 3.0000000003407665, 3.0000000001678266, 3.0000000001678266, 3.0000000001678266, 3.0000000001678266, 3.0000000001678266, 3.0000000001678266, 3.0000000001678266, 3.0000000000280727, 3.0000000000280727, 3.0000000000049996, 3.0000000000049996, 3.0000000000049996, 3.0000000000049996, 3.0000000000049996, 3.0000000000049996, 3.000000000002299, 3.000000000002299, 3.0000000000013696, 3.0000000000013696, 3.0000000000013696, 3.0000000000013696, 3.0000000000013696, 3.0000000000003775, 3.0000000000003775, 3.0000000000001488, 3.0000000000001488, 3.000000000000076, 3.0000000000000093, 3.0000000000000093, 3.000000000000005, 2.9999999999999845, 2.9999999999999596, 2.9999999999999596, 2.9999999999999596, 2.9999999999999596, 2.9999999999999596, 2.999999999999945, 2.999999999999945, 2.999999999999945, 2.999999999999945]","{""crossover_rate"": 0.7, ""max_iterations"": 120, ""mutation_factor"": 0.8, ""population_size"": 40}"
