funcion,nombre_funcion,metodo,nombre_metodo,dimension,n_corridas,mejor_valor,peor_valor,promedio_valor,mediana_valor,desviacion_valor,mejor_distancia_al_optimo,promedio_distancia_al_optimo,promedio_evaluaciones,mediana_evaluaciones,promedio_iteraciones,mediana_iteraciones
goldstein_price,Goldstein-Price,ea,Algoritmo evolutivo,2,100,3.01175209091661,4.336152988878259,3.338018744435353,3.220787277996572,0.3697648658023168,0.006059783444119597,0.02987152822659108,4840.0,4840.0,120.0,120.0
goldstein_price,Goldstein-Price,ea,Algoritmo evolutivo,2,500,3.0074200597473912,4.336152988878259,3.2080798211079364,3.098264824672326,0.28060737960938076,0.00410495815761026,0.021910612246666395,4840.0,4840.0,120.0,120.0
goldstein_price,Goldstein-Price,ea,Algoritmo evolutivo,2,1000,3.0074200597473912,4.336152988878259,3.1998331626807803,3.098264824672326,0.2531059452861569,0.00410495815761026,0.021529119058504513,4840.0,4840.0,120.0,120.0
goldstein_price,Goldstein-Price,pso,PSO,2,100,2.999999999999959,3.000000000009836,3.0000000000004876,3.0000000000000333,1.6753368455847486e-12,3.8327617757593634e-09,2.7836511846707732e-08,4840.0,4840.0,120.0,120.0
goldstein_price,Goldstein-Price,pso,PSO,2,500,2.9999999999999574,3.000000000023901,3.0000000000019225,3.0000000000000853,6.174016129426796e-12,2.9103720610063147e-09,3.682643326930891e-08,4840.0,4840.0,120.0,120.0
goldstein_price,Goldstein-Price,pso,PSO,2,1000,2.999999999999951,3.000000000023901,3.0000000000016143,3.0000000000000324,5.710876518803074e-12,2.9103720610063147e-09,3.211832476275242e-08,4840.0,4840.0,120.0,120.0
goldstein_price,Goldstein-Price,de,Evolucion diferencial,2,100,2.9999999999999254,2.9999999999999543,2.9999999999999374,2.9999999999999343,9.40945289044375e-15,1.8402404893988092e-09,6.059547146326586e-09,4840.0,4840.0,120.0,120.0
goldstein_price,Goldstein-Price,de,Evolucion diferencial,2,500,2.999999999999922,2.999999999999959,2.9999999999999347,2.9999999999999316,9.812180988975593e-15,1.0059190287465205e-09,4.393658549741484e-09,4840.0,4840.0,120.0,120.0
goldstein_price,Goldstein-Price,de,Evolucion diferencial,2,1000,2.999999999999922,2.999999999999959,2.999999999999935,2.9999999999999316,9.845328581013769e-15,1.0059190287465205e-09,4.103010968068168e-09,4840.0,4840.0,120.0,120.0
