Ciudad,Bourg-en-Bresse,Laon,Moulins,Digne-les-Bains,Gap,Nice,Privas,Charleville-Mézières,Foix,Troyes,Carcassonne,Rodez,Marseille,Caen,Aurillac,Angoulême,La Rochelle,Bourges,Tulle,Ajaccio,Bastia,Dijon,Saint-Brieuc,Guéret,Périgueux,Besançon,Valence,Évreux,Chartres,Quimper,Nîmes,Toulouse,Auch,Bordeaux,Montpellier,Rennes,Châteauroux,Tours,Grenoble,Lons-le-Saunier,Mont-de-Marsan,Blois,Saint-Étienne,Le Puy-en-Velay,Nantes,Orléans,Cahors,Agen,Mende,Angers,Saint-Lô,Châlons-en-Champagne,Chaumont,Laval,Nancy,Bar-le-Duc,Vannes,Metz,Nevers,Lille,Beauvais,Alençon,Arras,Clermont-Ferrand,Pau,Tarbes,Perpignan,Strasbourg,Colmar,Lyon,Vesoul,Mâcon,Le Mans,Chambéry,Annecy,Paris,Rouen,Melun,Versailles,Niort,Amiens,Albi,Montauban,Toulon,Avignon,La Roche-sur-Yon,Poitiers,Limoges,Épinal,Auxerre,Belfort,Évry-Courcouronnes,Nanterre,Bobigny,Créteil,Cergy
Chambéry,30.42,129.74,61.620000000000005,60.06,40.82,99.06,38.739999999999995,135.98,120.38,94.9,100.36,100.88,62.66,160.68000000000004,94.9,125.06,152.36,85.02000000000001,79.04,205.4,221.0,63.440000000000005,175.76,86.32000000000001,99.84,65.78,26.259999999999998,147.68000000000004,127.66000000000003,194.74,61.36,138.84,151.84,122.72,74.1,158.34,103.74000000000001,112.84,10.66,45.760000000000005,171.34000000000003,109.20000000000002,39.0,54.6,148.46,109.20000000000002,127.66,145.60000000000002,77.48,132.86,174.98000000000005,118.82,82.16,150.54000000000002,111.28,103.22,171.86,119.08000000000001,74.88000000000001,157.04000000000002,140.92,146.38000000000002,152.10000000000002,52.260000000000005,184.34,171.86,100.1,121.67999999999999,106.6,22.62,78.0,37.44,132.86,0.0,12.48,111.53999999999999,161.46000000000004,95.67999999999999,115.96,137.8,148.71999999999997,124.28,129.74,92.56,48.36,156.26000000000002,121.16000000000001,102.96000000000001,94.9,72.8,92.3,102.69999999999999,123.75999999999999,115.96,107.38,127.13999999999999
Annecy,17.94,127.14,61.620000000000005,72.53999999999999,53.3,111.53999999999999,51.22,123.5,132.86,93.85999999999999,112.84,113.35999999999999,75.14,160.68000000000004,107.38,125.06,152.36,85.02000000000001,96.98,217.88,233.48,50.96,175.76,86.32000000000001,117.78,53.3,38.74,147.68000000000004,127.66000000000003,194.74,73.84,151.32,164.31999999999996,150.02,86.58,158.34,103.74000000000001,112.84,23.14,33.28,174.46,109.20000000000002,51.480000000000004,67.08,148.46,109.20000000000002,140.14,158.07999999999998,89.96,132.86,174.98000000000005,106.34,69.68,150.54000000000002,98.79999999999998,90.74000000000001,171.86,106.6,74.88000000000001,163.02,139.87999999999997,146.38000000000002,149.5,70.2,196.81999999999996,184.33999999999997,112.58,109.19999999999999,94.11999999999999,35.1,65.52,35.88,132.86,12.48,0.0,110.49999999999999,161.46000000000004,94.63999999999999,114.91999999999999,137.8,150.54,136.76,142.21999999999997,105.03999999999999,60.84,156.26000000000002,121.16000000000001,102.96000000000001,82.41999999999999,71.75999999999999,79.82,101.65999999999998,122.71999999999998,114.91999999999999,106.33999999999999,126.09999999999998
Paris,92.56,35.1,80.08,171.6,152.35999999999999,210.6,145.86,61.620000000000005,195.26000000000002,37.18,183.56,141.18,182.52000000000004,62.66,126.88,103.22,111.54,59.279999999999994,115.44,316.94,332.53999999999996,65.52,108.67999999999999,87.88,130.51999999999998,84.5,136.5,34.58,30.939999999999998,136.76,179.92,179.14000000000001,192.14000000000001,128.18,167.96,101.39999999999999,72.53999999999999,60.32,122.19999999999999,77.22,152.62,47.58,114.39999999999999,117.78,86.32,35.099999999999994,161.2,163.27999999999997,140.66,70.72,76.96,36.92,73.58,70.72,71.5,52.52,123.5,76.18,66.82,62.400000000000006,29.38,59.8,57.46,88.66,172.9,212.16000000000003,193.96,101.92,115.96,88.91999999999999,89.69999999999999,74.1,53.56,111.53999999999999,110.5,0.0,48.36,15.86,12.22,96.98,37.18,164.58,170.04000000000002,211.38000000000005,168.22000000000003,92.3,80.34,104.52,87.88,38.739999999999995,108.41999999999999,13.52,12.22,9.88,6.76,15.6
Rouen,143.52,44.72,99.84,231.66000000000003,212.42000000000002,270.66,165.62,71.24,198.9,85.53999999999999,203.32,160.94,202.28000000000003,14.3,146.64,105.03999999999999,112.58000000000001,76.44,134.68,377.0,372.58000000000004,113.88,60.32,105.03999999999999,127.66,132.85999999999999,156.26,13.78,33.8,88.4,199.67999999999998,182.78,173.94,130.0,187.72,53.040000000000006,89.69999999999999,62.14,172.12,125.57999999999998,154.44,64.74,134.16,137.54,75.92,52.26,156.78,153.4,160.42,59.28,28.6,65.52,102.17999999999999,49.66,100.1,81.11999999999999,75.14000000000001,106.85999999999999,95.67999999999999,52.519999999999996,23.92,28.6,40.04,108.42,174.72,193.96,213.72,130.51999999999998,144.56,138.84,127.39999999999999,125.58,42.120000000000005,161.46,161.46,48.36,0.0,64.22,45.76,91.0,21.32,184.34,170.04,231.14000000000004,187.98000000000002,91.26,82.16,115.18,116.47999999999999,87.1,137.01999999999998,61.879999999999995,41.86,50.7,55.12,32.76
Melun,76.7,34.06,64.22,155.74,136.5,194.74,130.0,60.58,179.4,21.32,167.7,125.32,166.66000000000003,78.52,111.02,96.72,105.04,52.78,99.58,301.08000000000004,316.68,49.66,124.53999999999999,88.92,120.38,68.64,120.63999999999999,50.44,39.0,132.34,164.06,163.28,176.28,121.68,152.1,95.94,66.03999999999999,53.82,106.34,61.36,146.12,41.08,98.53999999999999,101.92,94.38,28.599999999999998,145.34,153.14,124.8,78.78,92.82,32.5,59.540000000000006,78.78,57.46000000000001,38.480000000000004,118.03999999999999,62.14,50.959999999999994,61.36,45.24,75.66,56.42,72.8,166.4,196.3,178.1,87.88000000000001,101.92,73.06,73.84,58.239999999999995,61.620000000000005,95.68,94.64,15.86,64.22,0.0,20.28,90.48,53.04,148.72,154.18,195.52000000000004,152.36,100.36,73.84,105.56,73.84,22.88,88.14,7.02,28.08,20.28,11.7,31.46
Versailles,96.97999999999999,40.56,84.5,176.02,156.78,215.02,150.28,67.08,199.68000000000004,41.6,187.98000000000002,145.60000000000002,186.94,60.06,131.3,102.96,101.4,59.019999999999996,119.86,321.36,336.96000000000004,69.94,93.08,87.62,130.26,88.92,140.92,31.98,18.72,112.06,184.34,183.56000000000003,183.55999999999997,127.91999999999999,172.38000000000002,75.66,72.28,60.059999999999995,126.62,81.63999999999999,152.35999999999999,47.31999999999999,118.82,122.2,74.1,34.839999999999996,165.62,163.01999999999998,145.08,58.5,74.36,42.120000000000005,78.78,58.5,76.7,57.720000000000006,97.75999999999999,81.38000000000001,71.24,67.86,26.78,57.2,53.3,93.08,172.64,203.57999999999998,198.38000000000002,107.12,121.16,93.34,94.12,78.52,41.34,115.96000000000001,114.91999999999999,12.22,45.76,20.28,0.0,90.22,34.58,169.00000000000003,174.46000000000004,215.8,172.64,80.08,80.08,104.26,93.08,43.16,108.42,13.26,6.5,15.34,11.96,13.0
Niort,119.86,124.53999999999999,76.18,184.08,188.76,222.04,141.96,151.06,119.34,124.79999999999998,120.38,99.32,167.7,76.69999999999999,85.02,25.48,14.56,67.6,64.74,328.38,338.0,131.29999999999998,65.52,51.480000000000004,48.1,139.36,132.6,87.61999999999999,71.5,69.42,138.84,103.22,94.38,50.44,126.1,48.099999999999994,48.88,36.66,148.46,119.34,74.88,49.4,110.5,113.88000000000001,25.22,61.879999999999995,77.22,73.84,119.34,31.72,72.53999999999999,122.97999999999999,150.01999999999998,49.4,160.93999999999997,141.95999999999998,48.62,165.61999999999998,86.83999999999999,143.51999999999998,114.91999999999999,62.39999999999999,131.04,84.76,95.16,114.39999999999999,139.35999999999999,191.35999999999996,180.18000000000004,115.18,151.58,101.92,48.879999999999995,137.8,137.8,96.97999999999999,90.99999999999999,90.47999999999999,90.22,0.0,112.32,104.0,90.48,196.56,151.84,18.46,16.64,47.58,168.48000000000002,102.69999999999999,165.88000000000002,83.46,96.72,103.47999999999999,94.89999999999999,106.6
Amiens,132.6,23.4,117.26,208.78,189.54,247.78,183.04000000000002,49.92,232.44000000000003,74.36,220.74,178.36,219.70000000000005,35.620000000000005,164.06,126.35999999999999,133.9,97.76000000000002,152.62,354.12,369.72,99.58,81.64,126.36000000000001,148.98,118.3,173.68,35.1,55.120000000000005,109.72,217.1,216.32000000000002,195.26,151.32,205.14000000000001,74.36,111.02000000000001,83.46,159.38,117.25999999999999,175.76,86.06000000000002,151.58,154.96,97.24,73.58000000000001,178.1,174.72,177.84,80.6,49.92,44.2,80.86,70.98,78.78,59.800000000000004,96.46000000000001,85.53999999999999,104.0,31.2,13.26,49.92,18.72,125.84,196.04,215.28,231.14000000000001,109.2,123.24,126.1,106.08,111.28,63.44,148.72,150.54,37.18,21.32,53.04,34.58,112.32,0.0,201.76000000000002,191.35999999999999,248.56000000000006,205.40000000000003,112.58,103.47999999999999,136.5,95.16,75.92,115.69999999999999,50.7,30.68,39.519999999999996,43.94,21.58
Albi,119.59999999999998,182.78,84.5,108.16,113.1,146.12,85.02,197.85999999999999,30.68,147.94,18.98,23.4,91.78,169.26000000000002,37.7,78.52000000000001,87.88,107.9,57.980000000000004,252.46,262.08,142.22,169.52000000000004,87.62,55.900000000000006,147.68,97.5,170.56000000000003,150.54000000000002,173.42000000000004,62.92,14.56,31.72,56.16,50.18,152.10000000000002,108.42,121.42,113.1,127.66,57.459999999999994,133.38,85.27999999999999,69.67999999999999,129.22000000000003,132.08,26.78,32.76,46.8,134.94,176.54000000000002,180.7,160.94,152.62,184.07999999999998,165.1,152.62000000000003,188.76,97.76,210.08,193.95999999999998,154.96,205.14,75.92,53.56,41.08,37.96,203.58000000000004,188.50000000000003,101.65999999999998,159.9,110.24,141.44,124.27999999999999,136.76,164.57999999999998,184.34000000000003,148.72,169.0,104.00000000000001,201.76,0.0,16.9,120.64,75.92,122.46000000000001,101.4,75.14,176.8,125.84,174.20000000000002,155.74,176.79999999999998,169.0,160.42,180.17999999999998
Montauban,125.05999999999999,188.24,89.96,113.62,118.56,151.57999999999998,90.47999999999999,203.32,28.86,153.4,29.9,28.86,97.24,155.74,43.16,65.0,70.97999999999999,113.35999999999999,63.44,257.91999999999996,267.53999999999996,147.68,156.0,85.02,42.38,153.14000000000001,102.96,176.02,156.0,159.9,68.38,12.74,22.1,39.26,55.64,138.58,105.82,107.89999999999999,118.55999999999999,133.12,41.599999999999994,130.78,90.74,75.14,115.7,137.54,13.26,15.86,52.26,121.41999999999999,163.02,186.16,166.4,139.1,189.54,170.56,139.1,194.22,103.22,215.54000000000002,199.42000000000002,141.44,210.60000000000002,81.38,54.60000000000001,42.120000000000005,48.879999999999995,209.04000000000005,193.96000000000004,107.11999999999999,165.36,115.69999999999999,127.91999999999999,129.73999999999998,142.21999999999997,170.04000000000002,170.04000000000002,154.18,174.46,90.48,191.36,16.9,0.0,126.1,81.38,92.29999999999998,87.88,68.38,182.26000000000002,131.3,179.66000000000003,161.20000000000002,182.26000000000002,174.46,165.88,185.64000000000001
Toulon,121.67999999999998,229.57999999999998,131.3,32.5,51.739999999999995,25.48,65.52,244.65999999999997,116.74,194.73999999999998,96.72,97.24,28.86,230.36000000000004,111.53999999999999,171.07999999999998,202.01999999999998,154.70000000000002,131.82,131.82,141.44,153.65999999999997,258.44,161.45999999999998,153.14,155.99999999999997,65.25999999999999,217.36000000000004,197.34000000000003,265.97999999999996,57.72,113.88,131.04,165.35999999999999,70.46,241.01999999999998,173.42000000000002,182.52,81.89999999999999,135.97999999999996,156.78,178.88000000000002,87.35999999999999,93.6,221.77999999999997,178.88000000000002,124.02,141.95999999999998,96.97999999999999,215.54,264.94,227.49999999999997,172.37999999999997,233.22,201.49999999999997,211.89999999999998,245.17999999999998,209.29999999999998,144.56,256.88,240.76,216.06000000000003,251.94,122.72,152.88,140.4,96.46,211.9,196.82,103.73999999999998,168.21999999999997,118.55999999999997,202.54000000000002,92.55999999999999,105.03999999999999,211.38,231.14000000000004,195.51999999999998,215.79999999999998,196.55999999999997,248.56,120.63999999999999,126.1,0.0,43.16,215.01999999999998,182.0,148.98,185.11999999999998,172.64,182.51999999999998,202.54,223.6,215.79999999999998,207.21999999999997,226.98
Avignon,78.52,186.42000000000002,88.14,32.24,37.18,68.64,22.36,201.5,72.02,151.58,52.0,52.52,14.3,187.20000000000002,66.82000000000001,126.36000000000001,157.3,111.53999999999999,87.10000000000001,174.98000000000002,184.6,110.5,213.71999999999997,116.74000000000001,108.42000000000002,112.84,22.1,174.20000000000002,154.18,221.26000000000002,13.0,69.16,86.32,120.63999999999999,25.740000000000002,196.29999999999998,130.26,139.35999999999999,37.7,92.82000000000001,112.05999999999999,135.72,44.2,50.44,177.06,135.72,79.30000000000001,97.24,52.26,170.82,220.22,184.34,129.22,188.5,158.34,168.74,200.46,166.14000000000001,101.4,213.72000000000003,197.60000000000002,172.9,208.78000000000003,79.56,108.16,95.67999999999999,51.74,168.74000000000004,153.66000000000003,60.58,125.06,75.4,159.38,48.36,60.84,168.22000000000003,187.98000000000002,152.36,172.64000000000001,151.84,205.40000000000003,75.92,81.38,43.16,0.0,170.3,137.28,104.26,141.96,129.48000000000002,139.36,159.38000000000002,180.44000000000003,172.64000000000001,164.06,183.82000000000002
La Roche-sur-Yon,138.32,126.35999999999999,94.64,202.54000000000002,207.22000000000003,240.50000000000003,160.42000000000002,152.88,121.16,121.68,122.19999999999999,117.77999999999999,186.16000000000003,76.96,103.47999999999999,43.94,21.32,69.41999999999999,83.19999999999999,346.84000000000003,356.46000000000004,133.11999999999998,55.64,69.94,66.56,157.82000000000002,151.06,77.47999999999999,61.36,59.53999999999999,157.3,105.03999999999999,96.97999999999999,53.04,144.56,38.22,67.34,41.599999999999994,166.92,137.8,77.48,54.339999999999996,128.96,132.34,15.34,66.82,95.68,76.44,137.79999999999998,21.58,62.66,122.19999999999999,151.83999999999997,39.26,156.77999999999997,137.79999999999998,38.739999999999995,161.45999999999998,88.65999999999998,143.77999999999997,115.17999999999999,52.25999999999999,131.29999999999998,103.22,97.76,116.99999999999999,141.17999999999998,187.2,198.64000000000004,133.64,170.04000000000002,120.38,38.739999999999995,156.26,156.26,92.3,91.25999999999999,100.36,80.08,18.46,112.57999999999998,122.46000000000001,92.3,215.02000000000004,170.3,0.0,35.1,66.03999999999999,186.94000000000003,104.51999999999998,184.34000000000003,93.34,86.58,95.42,92.03999999999999,96.46
Poitiers,103.22,107.89999999999999,59.540000000000006,169.52,172.12,207.48,125.32000000000001,134.42,116.74000000000001,108.16,117.78,84.76,153.14,67.86,70.46000000000001,22.88,31.200000000000003,50.96,50.18000000000001,313.82,323.44,114.66,76.44,34.84,45.5,122.72,115.96000000000001,78.78,63.699999999999996,95.41999999999999,124.28,100.62,91.78,47.84,111.54,59.019999999999996,32.24,20.02,131.82000000000002,102.7,72.28,32.76,93.86,97.24000000000001,41.86,45.239999999999995,74.62,71.24000000000001,104.78,33.54,82.94,106.33999999999999,133.38,51.22,144.29999999999998,125.32,65.25999999999999,148.98,70.2,134.67999999999998,106.08,53.56,122.19999999999999,68.12,92.56,111.8,137.54000000000002,174.71999999999997,163.54000000000002,98.54,134.94,85.28,40.04,121.16000000000001,121.16,80.33999999999999,82.16,73.83999999999999,80.08,16.64,103.47999999999999,101.4,87.88000000000001,182.0,137.28,35.1,0.0,33.02,151.84,86.06,149.24,66.82,86.58,86.83999999999999,78.25999999999999,97.76
Limoges,85.02,139.62,41.34,136.5,152.62,174.45999999999998,105.82,154.7,97.24000000000001,104.78,94.11999999999999,51.739999999999995,120.11999999999999,100.88,37.44,22.1,53.040000000000006,45.24,17.16,280.79999999999995,290.41999999999996,99.06,109.46000000000001,16.64,26.0,104.52,91.78,107.89999999999999,87.88,116.99999999999999,91.25999999999999,81.12,79.3,47.06,78.52,92.04,37.44,53.040000000000006,113.62,84.5,71.5,62.4,69.67999999999999,77.74,72.8,69.42,55.120000000000005,58.76,71.75999999999999,66.56,115.96000000000001,137.54,117.78,84.24000000000001,140.92,121.94,96.19999999999999,145.6,54.6,166.92000000000002,133.89999999999998,86.58,161.98000000000002,43.94,91.78,99.32,104.52,160.42000000000002,145.34,80.34,116.74,67.08,73.06,102.96000000000001,102.96,104.52,115.17999999999999,105.56,104.26,47.58,136.5,75.13999999999999,68.38000000000001,148.98,104.25999999999999,66.03999999999999,33.02,0.0,133.64,82.68,131.04,91.0,110.76,111.02,102.44,120.11999999999999
Épinal,64.48,71.76,92.3,154.96,135.72,193.96,127.91999999999999,59.8,207.48000000000002,52.519999999999996,195.78,153.4,156.26,130.78,139.1,155.73999999999998,183.04000000000002,104.77999999999999,127.66,300.3,315.9,41.08,176.8,117.0,148.46,29.119999999999997,119.85999999999999,120.64,111.80000000000001,204.88,154.95999999999998,191.36,204.35999999999999,180.7,180.18,169.52,123.49999999999999,132.6,105.56,49.14,205.14,114.92,97.75999999999999,113.35999999999999,168.22,102.44,173.42,181.22,136.23999999999998,152.62,145.08,50.96,26.26,151.58,16.38,35.36,191.62,24.18,85.53999999999999,99.32,100.88000000000001,145.86,94.12,100.88,236.85999999999999,224.38,206.18,34.32,28.08,81.38,16.9,66.56,134.42000000000002,94.9,82.42,87.88000000000001,116.47999999999999,73.84,93.08000000000001,168.48000000000002,95.16,176.8,182.26,185.12,141.95999999999998,186.94000000000003,151.84,133.64,0.0,67.86,20.54,80.86,91.52000000000001,82.68,81.12,101.66
Auxerre,53.81999999999999,56.94,41.339999999999996,132.85999999999999,113.61999999999999,171.85999999999999,107.11999999999999,72.02000000000001,156.51999999999998,22.1,144.81999999999996,102.43999999999998,143.78,101.39999999999999,88.13999999999999,104.78,117.26,35.1,76.69999999999999,278.2,293.79999999999995,26.78,125.84,66.03999999999999,97.49999999999999,45.760000000000005,97.75999999999999,73.32,46.28,144.82,141.17999999999998,140.39999999999998,153.39999999999998,129.74,129.21999999999997,108.42,53.82,62.92,83.46,38.48,154.18,40.3,75.66,79.03999999999999,98.53999999999999,27.82,122.45999999999998,130.26,101.91999999999999,82.94,115.69999999999999,54.86000000000001,45.5,86.06,58.24000000000001,39.260000000000005,121.94,62.92,28.08,84.24,68.11999999999999,98.53999999999999,79.3,49.919999999999995,185.89999999999998,173.42,155.21999999999997,88.66000000000001,79.56,50.18,50.96,35.36,68.9,72.8,71.75999999999999,38.739999999999995,87.1,22.88,43.16,102.7,75.91999999999999,125.83999999999997,131.29999999999998,172.64,129.48,104.52,86.06,82.67999999999999,67.86,0.0,65.26,29.9,50.959999999999994,43.16,34.58,54.339999999999996
Belfort,61.88000000000001,92.3,89.7,152.36,133.12,191.36,125.32,80.34,204.88000000000002,73.06,193.18,150.8,153.66,151.32,136.5,153.14000000000001,180.44,102.17999999999999,125.06,297.70000000000005,313.3,38.480000000000004,197.34,114.4,145.86,26.520000000000003,117.25999999999999,141.17999999999998,111.54000000000002,211.9,152.35999999999999,188.76000000000002,201.76000000000002,178.10000000000002,177.58,175.5,120.89999999999999,130.0,102.96000000000001,46.540000000000006,202.54000000000002,126.35999999999999,95.16,110.75999999999999,165.62,93.08000000000001,170.82,178.62,133.64,150.02,165.62,71.5,39.519999999999996,167.70000000000002,36.92,55.900000000000006,189.02,44.72,82.94,119.86000000000001,121.42,166.39999999999998,114.66,98.28,234.26000000000002,221.78000000000003,203.58,29.380000000000003,14.3,78.78,14.3,63.96000000000001,150.02,92.30000000000001,79.82000000000001,108.42,137.01999999999998,88.14,108.42,165.88,115.69999999999999,174.20000000000002,179.66000000000003,182.51999999999998,139.35999999999999,184.34,149.24,131.04000000000002,20.54,65.26,0.0,95.16,112.06,103.22,101.66,122.19999999999999
Évry-Courcouronnes,83.72,41.08,71.24,162.76,143.51999999999998,201.76,137.01999999999998,67.6,186.42000000000002,28.34,174.72,132.34,173.68,76.17999999999999,118.03999999999999,89.7,98.02000000000001,45.76,106.6,308.1,323.7,56.68,106.33999999999999,74.36,117.0,75.66,127.66,48.099999999999994,31.979999999999997,125.32,171.07999999999998,170.3,170.29999999999998,114.66,159.12,88.91999999999999,59.02,46.800000000000004,113.35999999999999,68.38,139.1,34.06,105.55999999999999,108.94,87.35999999999999,21.58,152.35999999999999,149.76,131.82,71.75999999999999,90.47999999999999,39.519999999999996,66.56,71.75999999999999,64.48,45.5,111.01999999999998,69.16,57.98,68.38,42.9,73.32,63.44,79.82,159.38,190.32,185.12,94.9,108.94,80.07999999999998,80.86,65.25999999999999,54.599999999999994,102.69999999999999,101.66,13.52,61.879999999999995,7.02,13.26,83.46000000000001,50.699999999999996,155.74,161.2,202.54000000000002,159.38,93.33999999999999,66.82000000000001,91.0,80.86,29.9,95.16,0.0,19.759999999999998,20.02,11.44,29.119999999999997
Nanterre,104.78,34.06,92.3,183.82,164.57999999999998,222.82,158.07999999999998,60.58,207.48000000000002,49.4,195.78,153.4,194.74,56.16,139.1,109.45999999999998,107.9,65.52,127.66,329.15999999999997,344.76,77.74,102.17999999999999,94.12,136.76,96.72,148.72,28.08,25.22,130.26,192.14,191.36,204.35999999999999,134.42,180.18,94.89999999999999,78.78,66.55999999999999,134.42,89.44,158.85999999999999,53.81999999999999,126.61999999999999,130.0,80.6,41.339999999999996,173.42,169.51999999999998,152.88,65.0,70.46,40.56,77.22,74.36,75.14,56.160000000000004,117.0,79.82000000000001,79.03999999999999,61.36,22.88,53.3,49.4,100.88,179.14,224.38,206.18,105.56,119.6,101.13999999999999,102.44,86.32,47.84,123.75999999999999,122.72,12.22,41.86,28.08,6.5,96.72,30.68,176.8,182.26,223.60000000000002,180.44,86.58,86.57999999999998,110.76,91.52,50.959999999999994,112.06,19.759999999999998,0.0,8.84,17.42,9.1
Bobigny,96.97999999999999,25.22,84.5,176.02,156.78,215.02,150.28,51.739999999999995,199.68000000000004,41.6,187.98000000000002,145.60000000000002,186.94,65.0,131.3,109.71999999999998,118.03999999999999,65.78,119.86,321.36,336.96000000000004,69.94,111.02,94.38,137.01999999999998,88.92,140.92,36.92,34.06,139.1,184.34,183.56000000000003,196.56000000000003,134.67999999999998,172.38000000000002,103.74,79.03999999999999,66.82,126.62,81.63999999999999,159.11999999999998,54.08,118.82,122.2,89.44,41.599999999999994,165.62,169.77999999999997,145.08,73.84,79.3,31.72,68.38,83.2,66.3,47.32,125.84,70.98,71.24,52.519999999999996,31.72,62.14,47.58,93.08,179.39999999999998,216.58000000000004,198.38000000000002,96.72,110.75999999999999,93.34,93.6,78.52,56.68000000000001,115.96000000000001,114.91999999999999,9.88,50.7,20.28,15.34,103.47999999999999,39.519999999999996,169.00000000000003,174.46000000000004,215.8,172.64,95.42,86.83999999999999,111.02,82.67999999999999,43.16,103.22,20.02,8.84,0.0,8.58,17.939999999999998
Créteil,88.4,33.8,75.92,167.44,148.2,206.44,141.7,60.31999999999999,191.10000000000002,33.019999999999996,179.4,137.02,178.36,69.42,122.72,101.14,109.46000000000001,57.199999999999996,111.28,312.78,328.38,61.36,115.44,85.8,128.44,80.34,132.34,41.34,30.68,124.01999999999998,175.76,174.98000000000002,187.98,126.1,163.8,87.61999999999999,70.46000000000001,58.24,118.03999999999999,73.06,150.54,45.5,110.24,113.62,86.05999999999999,33.019999999999996,157.04,161.2,136.5,70.46,83.72,30.16,66.82,70.46,64.74,45.76,109.72,69.42,62.66,61.099999999999994,36.14,66.56,56.16,84.5,170.82,208.0,189.8,95.16,109.19999999999999,84.75999999999999,85.53999999999999,69.94,53.3,107.38,106.34,6.76,55.120000000000005,11.7,11.96,94.9,43.94,160.42000000000002,165.88,207.22000000000003,164.06,92.03999999999999,78.26,102.44,81.11999999999999,34.58,101.66,11.44,17.42,8.58,0.0,22.36
Cergy,108.16,29.9,95.68,187.20000000000002,167.96,226.20000000000002,161.45999999999998,56.42,210.86000000000004,52.78,199.16000000000003,156.78000000000003,198.12,47.06,142.48000000000002,120.63999999999999,117.78,74.88,131.04000000000002,332.54,348.14,81.12,93.08,103.47999999999999,143.26,100.10000000000001,152.1,18.98,31.72,121.16,195.51999999999998,194.74000000000004,207.74000000000004,145.6,183.56000000000003,85.8,88.13999999999999,77.74,137.8,92.82,170.04,63.17999999999999,130.0,133.38,90.47999999999999,50.699999999999996,176.8,169.0,156.26,74.88,61.36,50.7,87.36,65.26,85.28,66.3,107.9,92.03999999999999,82.42,52.78,13.78,44.2,40.3,104.26,190.32,227.76000000000005,209.56000000000003,115.7,129.74,104.52000000000001,112.58,89.7,57.72,127.14000000000001,126.1,15.6,32.76,31.46,13.0,106.6,21.58,180.18000000000004,185.64000000000004,226.98000000000002,183.82,96.46,97.75999999999999,120.11999999999999,101.66,54.34,122.19999999999999,29.119999999999997,9.1,17.939999999999998,22.36,0.0
