funcion,nombre_funcion,metodo,dimension,n_corridas,mejor_valor_final,peor_valor_final,promedio_valor_final,mediana_valor_final,desviacion_valor_final,promedio_evaluaciones,mediana_evaluaciones,promedio_iteraciones,mediana_iteraciones
rastrigin,Rastrigin,gradient,2,100,1.989918114464075,40.792966727220495,22.446130753151547,24.873722934762412,10.328633798590584,29.04,28.0,27.04,26.0
rastrigin,Rastrigin,gradient,2,500,0.994959057406966,40.792966727220495,17.043546350955303,16.914202849938277,10.538269787061648,28.854,28.0,26.854,26.0
rastrigin,Rastrigin,gradient,3,100,1.989918114464098,58.702047110987294,31.947930601033868,35.320801004697984,13.03718490057151,30.1,30.0,28.1,28.0
rastrigin,Rastrigin,gradient,3,500,1.989918114464098,58.702047110987294,22.70682471884848,21.391533857225483,12.308730331681208,31.92,31.0,29.92,29.0
