funcion,nombre_funcion,metodo,dimension,n_corridas,mejor_valor_final,peor_valor_final,promedio_valor_final,mediana_valor_final,desviacion_valor_final,promedio_evaluaciones,mediana_evaluaciones,promedio_iteraciones,mediana_iteraciones
griewank,Griewank,gradient,2,100,9.844837389749728e-09,0.04683520155709853,0.015507313936798368,0.009864681868923308,0.012163917820831652,1766.94,1787.5,1764.94,1785.5
griewank,Griewank,gradient,2,500,9.844837389749728e-09,0.04683520155709853,0.020019957686388763,0.027125394235798073,0.01050218642840485,1732.034,1772.0,1730.034,1770.0
griewank,Griewank,gradient,2,1000,9.844837389749728e-09,0.04683520155709853,0.0205159642653688,0.027125394235798073,0.009895253124549334,1741.053,1807.0,1739.053,1805.0
griewank,Griewank,gradient,3,100,0.00739860451262031,0.9876357588019812,0.03749857887537729,0.02538872623639893,0.09666194506448651,2002.0,2002.0,2000.0,2000.0
griewank,Griewank,gradient,3,500,0.00739860451262031,0.9876357588019812,0.03517384535368262,0.029585031824983732,0.04453819421204445,2002.0,2002.0,2000.0,2000.0
griewank,Griewank,gradient,3,1000,0.00739860451262031,0.9876357588019812,0.0347518469827351,0.029586694099243638,0.03246035766714902,2002.0,2002.0,2000.0,2000.0
