funcion,nombre_funcion,metodo,dimension,n_corridas,mejor_valor_final,peor_valor_final,promedio_valor_final,mediana_valor_final,desviacion_valor_final,promedio_evaluaciones,mediana_evaluaciones,promedio_iteraciones,mediana_iteraciones
rosenbrock,Rosenbrock,gradient,2,500,0.000184978311194299,5.6482551945418065,1.4943953065529618,0.745528848586569,1.6455763231054292,1002.0,1002.0,1000.0,1000.0
rosenbrock,Rosenbrock,gradient,3,500,0.08696077490987025,4.792868384790851,2.022776952870742,1.8732916605627103,1.169809758261955,1002.0,1002.0,1000.0,1000.0
